x1,x2,x3,x4,det,min_sv,cond,in_safe
1.25889474557272,1.30080635960589,3.43224783126863,0.787481202042297,-0.787481202042297,0.787481202042297,1.26987158221243,1
1.62316774830248,-1.636839071746,2.56285787187158,0.632485488256942,-0.632485488256942,0.632485488256942,1.58106394307304,1
-1.49205273482598,-1.17448637474624,2.44905999322736,0.894846633755504,-0.894846633755504,0.894846633755504,1.11750993106292,1
1.65350342455608,1.17296007861617,2.91317537107962,-0.519360471099725,0.519360471099725,0.519360471099725,1.92544495710761,1
0.529436984901638,0.72692621075381,3.05574637063075,0.159401165631469,-0.159401165631469,0.159401165631469,6.27347984588752,0
-1.60983838000236,-0.120037660324023,3.86508676999574,-0.622370139646086,0.622370139646086,0.622370139646086,1.606760890824,1
-0.886007124531806,1.5910745171871,3.2113009907988,-0.297446911920429,0.297446911920429,0.297446911920429,3.36194446781655,1
0.187526076819935,-0.365880490520342,2.24368169919486,0.212511078805902,-0.212511078805902,0.212511078805902,4.70563702193312,0
1.83002734173719,0.634193636884542,2.83501111419861,0.289135703936049,-0.289135703936049,0.289135703936049,3.45858358683084,1
1.85955414079711,1.83367773882562,4.03791402433448,0.230520233561932,-0.230520233561932,0.230520233561932,4.33801399793974,0
-1.36954767328981,-0.792718530192012,2.96199402670062,0.758045520984132,-0.758045520984132,0.758045520984132,1.31918199147427,0
1.88237112704246,0.899423161477476,2.86713019345237,0.501728193508593,-0.501728193508593,0.501728193508593,1.99311103688829,1
1.82866779297178,1.00760908116728,3.8765076813293,0.607510791868849,-0.607510791868849,0.607510791868849,1.64606129369943,1
-0.0584974051086351,-1.25747688248727,3.76488958389089,-0.494479701187349,0.494479701187349,0.494479701187349,2.02232770647368,0
1.2011218755552,0.273519544029373,2.82792680306661,-0.558935056712701,0.558935056712701,0.558935056712701,1.78911662095658,0
-1.43245464549114,-1.75554972552182,3.72048140038912,-0.756591701191881,0.756591701191881,0.756591701191881,1.32171684995311,1
-0.3129548694949,0.733126352253571,2.19591078531519,-0.231271684332417,0.231271684332417,0.231271684332417,4.32391887007947,0
1.66294210075627,0.674903608838571,3.33065514483323,-0.711606853504835,0.711606853504835,0.711606853504836,1.4052703330143,1
1.16882931823822,-1.46320100508193,2.42580731265886,0.170340115679545,-0.170340115679545,0.170340115679545,5.87060773095437,1
1.83796970557161,1.57238685498464,4.05814652980536,0.560575639987837,-0.560575639987837,0.560575639987837,1.78388058393279,0
0.622962796626347,-1.32134256128587,2.5310921817717,-0.583618489708467,0.583618489708467,0.583618489708467,1.71344811316641,0
-1.85715328570324,0.176439831408598,2.94896536470449,0.306318278297569,-0.306318278297569,0.306318278297569,3.26457828621172,1
1.39651722347511,-1.86154415828746,3.26867817051431,-0.0456534612455957,0.0456534612455957,0.0456534612455957,21.904144236084,1
1.7359729910302,1.2582564532848,2.95865775236837,0.821991661630055,-0.821991661630055,0.821991661630055,1.21655735292612,1
0.714940619431094,0.380409863427204,2.65781499830844,0.183769888704625,-0.183769888704625,0.183769888704625,5.44158788498429,0
1.03096052231333,-0.376798508727377,3.69757501507926,-0.0978966867604121,0.0978966867604121,0.0978966867604121,10.2148502987374,0
0.972529872499665,0.576140839042895,2.52679794657842,0.52739024295581,-0.52739024295581,0.52739024295581,1.89612912517191,0
-0.431091921863327,-0.534627597529186,3.38168214213252,0.981944973418377,-0.981944973418377,0.981944973418377,1.01838700443546,0
0.621911560710227,1.99988132083024,4.06504438763403,-0.774413429702763,0.774413429702763,0.774413429702763,1.29129992022972,0
-1.31525324875375,0.824180912157109,2.95417467960271,0.203886393590072,-0.203886393590072,0.203886393590072,4.90469217877565,0
0.824184352078435,-1.212793513244,2.15029021939072,-0.463868465006735,0.463868465006735,0.463868465006735,2.15578353657966,0
-1.87266861449032,1.31829256273931,3.1502666336125,-0.212434775063504,0.212434775063505,0.212434775063504,4.70732722409061,1
-0.89230806015644,-0.790045876530667,2.14207965907714,0.299783943980158,-0.299783943980158,0.299783943980158,3.33573568591849,0
-1.81531443747538,0.0920706732567749,2.63738256728527,0.150416600978977,-0.150416600978977,0.150416600978977,6.64820234928567,1
-1.61147287505661,0.499458442892501,2.44487592276589,0.227755289280863,-0.227755289280863,0.227755289280862,4.39067739395867,1
1.29383131330917,-1.98099528490721,3.83267104905432,0.614026457566435,-0.614026457566435,0.614026457566435,1.62859431817204,0
0.779314491903268,1.10148200125156,2.98642521702161,0.197433211859169,-0.197433211859169,0.197433211859169,5.0650039604953,0
-0.731602079756558,-1.15041722839605,2.50926931105973,0.28951546464137,-0.28951546464137,0.28951546464137,3.45404692367202,0
1.80088819535342,-1.18408578979342,3.78784745338733,0.466194370016223,-0.466194370016223,0.466194370016223,2.14502804906289,1
-1.86221567798836,1.17920857725247,3.41214365930139,-0.705398363435707,0.705398363435707,0.705398363435707,1.41763867317385,1
-0.245022561374407,-0.920398254232301,2.58613513836114,-0.529376783656883,0.529376783656883,0.529376783656883,1.88901370606413,0
-0.473766171627966,1.32316486566011,2.12980956649575,-0.63796066148687,0.63796066148687,0.63796066148687,1.567494769457,0
1.06206715259601,1.9890456047142,2.80562912913769,-0.704341728205632,0.704341728205632,0.704341728205632,1.4197653780184,0
1.18079960454825,-0.418495367553876,2.86830744927707,-0.5512762745771,0.5512762745771,0.5512762745771,1.8139724963987,0
-1.25250958178249,1.5985706283686,3.78449180695266,0.816177992098639,-0.816177992098639,0.816177992098639,1.22522294117328,1
-0.0409424168470758,0.123373568649523,3.20310710780735,0.634249346942209,-0.63424934694221,0.63424934694221,1.57666697619969,0
-0.217655197156402,-1.67099748435339,2.47992089793606,-0.396936961428829,0.396936961428829,0.396936961428829,2.51929171927039,1
0.585252040445059,-0.325802398089511,3.44058158514996,0.967347869563211,-0.967347869563211,0.967347869563211,1.03375427957631,0
0.83745932343229,-1.92438302921955,2.44699545049163,-0.778399960464263,0.778399960464263,0.778399960464263,1.28468660173565,1
1.01874672792944,1.60608517715917,2.53458310080864,-0.830626402204775,0.830626402204775,0.830626402204775,1.20391068396772,1
-0.895899692005687,-0.500164279471881,2.9327541679164,-0.390163249677713,0.390163249677713,0.390163249677713,2.56302970827219,0
0.718810707414699,-1.95262589609791,2.09687868322249,-0.125078410934016,0.125078410934016,0.125078410934016,7.99498484616614,1
0.620392015895363,0.00459992003105913,3.32481148107152,-0.453796423619625,0.453796423619625,0.453796423619625,2.20363129357363,0
-1.34955305922148,-0.226465087115706,2.43329479135175,0.178898232356648,-0.178898232356648,0.178898232356648,5.5897701549472,0
-1.52400927376649,1.40977523824664,3.16930641102929,-0.444260262136689,0.444260262136689,0.444260262136689,2.25093280949877,1
-0.00654379207142819,0.00345131359499407,3.21103345992758,0.618090813731154,-0.618090813731154,0.618090813731154,1.61788523269489,0
1.83897583406432,-1.55121803609756,3.71129965552891,0.270018021421877,-0.270018021421877,0.270018021421877,3.70345651276955,0
-0.638457093335467,1.16560527666465,2.91840441976011,-0.259011715957264,0.259011715957264,0.259011715957264,3.86082921501898,0
0.341071003919109,1.73930751987718,2.3225412927475,0.434717918873162,-0.434717918873162,0.434717918873162,2.30034226008468,1
-1.10475224203545,1.42355074659657,3.55909066406597,-0.292241727308427,0.292241727308427,0.292241727308427,3.42182483388013,1
1.00506823722261,-1.37997356707958,3.09307282181451,-0.642010350551492,0.642010350551492,0.642010350551492,1.55760728645729,1
-0.979619538162924,-1.67479767773523,4.06575976516768,-0.909880456363565,0.909880456363565,0.909880456363565,1.09904547680539,1
0.0238282066605695,0.5130488647095,2.41430155136788,0.0213786004124343,-0.0213786004124343,0.0213786004124343,46.775746807933,0
0.796306890626744,-1.61217302735286,2.13358168604498,-0.627499230121646,0.627499230121646,0.627499230121646,1.59362745322594,1
1.56361301014319,-1.8662691040357,3.7733053168582,0.257872340873404,-0.257872340873404,0.257872340873404,3.87788778204377,0
1.83716570082178,-0.705559809880499,2.31285898381001,0.599869045202773,-0.599869045202773,0.599869045202773,1.66703050940388,1
0.188862119855212,0.580204292502398,3.13596053400395,-0.412924209211169,0.412924209211169,0.412924209211169,2.42175192854484,0
-1.44550222868528,0.337104375416263,2.17069274715998,-0.704365360913047,0.704365360913047,0.704365360913047,1.41971774237128,1
-1.40282397776377,0.688707943100456,3.13544075770105,0.432129043290393,-0.432129043290393,0.432129043290393,2.31412355991077,1
