reach_con,safe_con,peak1_con,peak2_con,reach_unc,safe_unc,peak1_unc,peak2_unc,x1_0,x2_0,xi0
0,0,0.714739717427254,9.06446711034597,0,0,0.714739717448784,9.06446711035378,-1.58115478570702,-0.668716738926753,10
0,0,5.51008477621594,4.72272915591396,0,0,5.51008477617208,4.72272915610551,0.518200685849328,-1.7140887185974,10
0,0,4.49436028318344,27.3946224839852,0,0,4.49436028318125,27.3946224837736,-1.41728226646626,1.66372391667181,10
0,0,1.28429083269616,30.1577181258493,0,0,1.28429083269082,30.1577181258761,-0.314985165602907,1.7907449842936,10
0,0,3.21390313164147,15.9021467724101,0,0,3.21390313157229,15.9021467731251,1.34187424459014,-1.55193699955922,10
0,0,15.8430239141681,36.118059104927,0,0,15.8430239142344,36.1180591046952,-1.60260994336148,1.57245757545389,10
0,0,1.78549560897212,2.95425673342823,0,0,1.78549561352173,2.95425673340787,1.58146713814825,-0.103333282138089,10
0,0,23.0976584420732,62.5035400616541,0,0,23.0976584419294,62.5035400608372,-1.85890665474615,0.80180435518785,10
0,0,6.87781885813712,40.9355515492459,0,0,6.87781885813568,40.9355515494366,1.01407407481167,-1.87498804115007,10
0,0,35.5945451093061,8.67888889893358,0,0,35.5945451110957,8.67888889828496,1.57658134782486,-0.376307667228551,10
0,0,70.4868498855429,17.2981036642,0,0,70.4868498868315,17.2981036641346,-1.53714379756278,1.68901915293767,10
0,0,73.3977670219424,10.9597038549735,0,0,73.3977670217437,10.9597038550219,-0.554139685485854,-1.91790277278223,10
0,0,14.0914656665206,30.694519754845,0,0,14.0914656665784,30.694519754788,1.55595438753644,-1.7053105296622,10
0,0,29.1497699399918,19.7858582795737,0,0,29.1497699403792,19.7858582796344,-0.683801824452952,1.97067495906032,10
0,0,5.07906938716123,45.8142432864073,0,0,5.07906938716844,45.8142432865599,1.8736528048674,-1.08302655481333,10
0,0,18.3936709126448,5.54041256401144,0,0,18.3936709127617,5.54041256405654,-1.35986615421869,-1.45727846706854,10
0,0,4.10793811335876,75.4771440512182,0,0,4.10793811335279,75.4771440511853,1.5983031154453,1.58256231110953,10
0,0,2.44676173005861,6.45615934089338,0,0,2.44676173009984,6.45615934128041,1.11144026626913,1.5339698998106,10
0,0,1.86239250309149,8.45228207946633,0,0,1.86239250318746,8.45228207946894,-1.46054147441241,-1.19130795358012,10
0,0,2.61311906147459,21.5738735160516,0,0,2.61311906147009,21.5738735160346,-1.40310019723565,1.67655977233811,10
0,0,5.67462088417095,12.7661345287476,0,0,5.67462088422382,12.7661345285316,-1.35519996313261,1.13762237732777,10
0,0,45.2162274725175,2.93010257444261,0,0,45.2162274740295,2.93010257433214,-1.8119473398684,-1.07523885861928,10
1,1,10.7790202453152,22.9674574262759,1,1,10.7790202451781,22.9674574260941,-1.63483284004154,1.42993032386858,10
0,0,3.81312423078597,26.4002190546729,0,0,3.81312423079099,26.4002190547255,0.0334067035535583,1.58460493171524,10
0,0,5.80842096760005,9.71553247605201,0,0,5.80842096760439,9.71553247608781,-1.5254807185057,-1.03263481226977,10
0,0,1.87600802015822,38.3706506795542,0,0,1.87600802014015,38.3706506798602,1.7525392841134,-0.033225906898493,10
0,0,43.8047864287983,19.0536834149059,0,0,43.8047864295751,19.0536834147269,-1.80890714925626,-1.09933873072486,10
0,0,39.5715620986094,12.0701634392542,0,0,39.5715620934053,12.0701634384778,1.56693375021688,-0.453858357201518,10
0,0,5.21128359474626,4.64603483808142,0,0,5.21128359469966,4.64603483812086,0.437546564178497,1.70209717386069,10
0,0,12.4834670585753,13.9803747878643,0,0,12.4834670585308,13.9803747878244,1.47623354522268,0.254618863793023,10
