xi0,lambda,dim,slack,achievable,con_lo,con_hi,unc_lo,unc_hi,dist_pct,raset_frac,ub_req,mu_val
1e-08,1.70115567681868e-07,1,8419.64406311282,8919.64406311282,-15795.3088834145,10413.9168671759,-8825.83646054306,7143.44032212558,2.84298932034596,0.051,500,15
1e-08,1.70115567681868e-07,2,1808.61923339779,2308.61923339779,-4152.48482053537,2003.74091322555,-2492.03648258434,1656.46561812456,3.21768738501692,0.051,500,15
0.1,0.100000873576812,1,5.75914241365523e-06,500.000005759142,NaN,NaN,NaN,NaN,0.420687905603299,0,500,15
0.1,0.100000873576812,2,5.75909142876163e-06,500.000005759091,NaN,NaN,NaN,NaN,0.432817882680332,0,500,15
1,1.00000264936146,1,1.66456572646758e-05,500.000016645657,NaN,NaN,NaN,NaN,0.0722063572726175,0,500,15
1,1.00000264936146,2,1.66456695620819e-05,500.00001664567,NaN,NaN,NaN,NaN,0.0446784449560636,0,500,15
15,15.0000000297989,1,6.60267817900772e-06,500.000006602678,NaN,NaN,NaN,NaN,4.79599588540399,0,500,15
15,15.0000000297989,2,6.60237705692437e-06,500.000006602377,NaN,NaN,NaN,NaN,0.750329776143053,0,500,15
