0,-1.72299171996066,-1.27549635845734,2.33420739752425,0.863484817588729,-2.08068227264515,3.61232026452561
0.0120658645437419,-1.73028104302913,-1.26768220983157,2.30883985858362,0.908285895216285,-2.12354289594042,3.81618722235298
0.0614689988894393,-1.76174236018824,-1.22897070046407,2.20033557168207,1.12042436849896,-2.25742546230927,4.82075172932625
0.111468998889439,-1.79550921822132,-1.17633049857161,2.08564291983186,1.39386469329997,-2.31677305421054,6.18310418926908
0.161468998889439,-1.82980811183921,-1.1061841170092,1.97005428675949,1.74631719045955,-2.29252791085997,8.00120695095518
0.211468998889439,-1.86260329062259,-1.01362188233226,1.85781801252451,2.20378627262511,-2.1827334445068,10.4083690432187
0.261427335801636,-1.8911547609896,-0.892690425131383,1.75325396369937,2.79912825009767,-1.98981867500388,13.5661215210572
0.307002210100347,-1.91069737279389,-0.751210401844387,1.66788745420176,3.49853859561231,-1.74619466420423,17.2734397873704
0.349856579993528,-1.92077503752906,-0.584491754310943,1.59890798568599,4.32913506391644,-1.46550379181044,21.6485195999912
0.378568653176219,-1.92178994791024,-0.450818007652623,1.55981728031765,4.99980456135455,-1.25486996341603,25.1508944787781
