x1,x2,th,v,u1_full,u2_full,u1_zero,u2_zero,u1_k0,u2_k0,k1_lambda,mu_val,xi0
1.94754774640207,0.378393815795912,4.12540560374995,0.177863619024537,-30.1925334941043,3.63038167207409,-30.1925334941043,3.63038167110067,-30.1925342991856,3.63038158524794,1.09456316972482e-08,0.1,1e-08
1.08897907718663,-0.320056806176199,3.93994847597385,0.3889309968902,4.66341201984194,-1.67936172450245,4.66341201984195,-1.67936172663099,4.6634117983753,-1.67936185327613,1.09456316972482e-08,0.1,1e-08
-1.20513727386331,-1.3880168532873,3.06520149624342,0.436131442853071,6.37449085967458,1.54042787428546,6.37449085967458,1.54042787189859,6.37449157890282,1.54042802048196,1.09456316972482e-08,0.1,1e-08
-1.97791153150559,-0.122292993364166,4.06954164573451,0.329931219181719,23.9057209889629,-5.91053008489412,23.9057209889629,-5.91053008669977,23.9057209748816,-5.91052990667247,1.09456316972482e-08,0.1,1e-08
1.26184571381934,0.763671287764131,3.81798776293509,0.191222307221489,7.28893829447725,-2.8134688157312,7.28893829447724,-2.81346881677773,7.28893786079623,-2.81346881840647,1.09456316972482e-08,0.1,1e-08
0.827429375390468,1.1971352306706,3.98163329546963,0.5695005183054,-2.02999983384921,-2.73838286534693,-2.02999983384921,-2.73838286846371,-2.03000015412387,-2.73838264016266,1.09456316972482e-08,0.1,1e-08
0.916028672163949,-0.0266948928138127,3.52481927753505,0.878573052779924,0.709438537327001,-1.54520080211159,0.709438537327001,-1.54520080691986,0.709438343905966,-1.54520092922556,1.09456316972482e-08,0.1,1e-08
1.08508138674378,-1.3390484391584,3.89066153056772,0.402080271220423,7.52501799394925,0.818168903895609,7.52501799394925,0.8181689016951,7.52501875982863,0.818168800460046,1.09456316972482e-08,0.1,1e-08
-1.70382139306364,-0.341249161402274,3.96210574128389,0.313121414278125,-4.29982408809877,1.2721964145185,-4.29982408809877,1.27219641280484,-4.2998240413622,1.27219654794563,1.09456316972482e-08,0.1,1e-08
-0.56613708582291,1.14517571536679,2.28711418639413,0.356534395921453,-4.65272430221856,2.39423828009502,-4.65272430221855,2.39423827814377,-4.65272485456932,2.39423823335367,1.09456316972482e-08,0.1,1e-08
-1.53652376189948,-0.348562917531709,4.11594081105805,0.875698463173813,-3.60460145435919,2.19591923625104,-3.60460145435919,2.19591923145851,-3.60460147039101,2.19591943254259,1.09456316972482e-08,0.1,1e-08
