sample_idx,x1,x2,th,v,slack1,slack2
2,-1.37592543823025,-1.44291170934645,2.89067494432964,0.891081010254041,0.0026953015831068,0.0026955774014129
3,-1.37602191865519,1.17610075708118,2.9296875814265,0.61459511684349,0.0026957799589109,0.0026976086721381
4,1.46470458309974,0.133844367905286,3.21196966288251,0.487384669288891,0.002693738444019,0.0026965262929595
5,0.404460046972835,1.57557033220383,3.36758855145967,0.385251929012007,2.60316866334094,0.002695288046518
6,1.87963940864798,-0.753111728817807,3.5984285561575,0.641731087913618,0.0026954895283017,0.0026981475555703
8,0.0990257265289514,1.507062547047,3.97522588591352,0.732370395776965,0.0026943416308467,0.0026941499037752
10,-1.44202455739183,1.38580916693807,4.05147334043442,0.446060194880331,0.002716935078181,0.0026963129348667
11,-0.831421405859127,-1.49004535067207,2.83083193643822,0.538900361759138,1.88094164839925,0.0026942966372352
12,1.14070384557205,-1.4003302906049,2.63218668823636,0.64058595989352,0.0026977375058714,0.0026948717908658
13,-1.73979362805888,-0.992803764372189,3.59429756706184,0.525244019505862,0.0026926841309028,0.0026956020850279
14,1.79554214901333,-0.617216025984322,2.66537747432435,0.141083870952145,0.0026927590557659,0.0026942811308145
16,1.23358939246584,1.63380224533451,2.34967273932794,0.349132877012175,0.0026940297868012,0.0026944926905009
17,-0.239390025041595,1.78913335844726,3.19429472110172,0.276487941464554,0.0026958211639691,0.0026937109465517
18,-1.51184706062088,-1.38659438753568,3.57941812031486,0.649702063968191,0.002693853931579,0.0026959642853528
19,1.63728160831513,0.445816941738591,2.6317389400337,0.564915365601381,0.0026946479492807,0.0026938871456154
22,-0.753155695642356,1.72847312993445,3.78246195120769,0.297161928191672,0.0026961115571199,0.0026944189553731
23,-1.26058217789789,1.68999752470918,3.42046424251083,0.404974584404876,0.0026921155922245,0.0026942455299727
24,1.87833851105823,0.828954537253594,4.08700960271134,0.822327111621832,0.0027028710186346,0.0026955588941386
25,1.10053129344446,-1.38984382834295,3.35440795204953,0.614843779032371,0.0038618720518659,0.0026944334944403
26,1.75799576625676,0.305153440667253,3.81010023751173,0.561400953360775,0.0026918599836663,0.0026938536451815
27,1.5793094017106,0.426860185531424,3.94627278873451,0.364139940887309,0.835054849739762,0.0026945115634932
