success,outcome,time_to_target,sim_duration,control_effort,min_safety_margin,n_infeasible,n_steps,mean_step_ms,total_solve_ms,dt_mpc,N_hor,T_hor_actual,method,cand_id,N_CANDIDATES,seed,u1_max,u2_max
True,REACHED,1.3249999999999993,1.3249999999999993,37.26038266672976,7.908862911618497e-07,0,53,190.4969457737368,10096.33812600805,0.025,50,1.25,RA-MPC (ours),195,300,42,7.7,5.1
True,REACHED,1.125,1.125,30.457020968450426,2.2475494777765186e-06,0,45,183.20241291043607,8244.108580969623,0.025,50,1.25,RA-MPC (ours),196,300,42,7.7,5.1
True,REACHED,0.8750000000000004,0.8750000000000004,26.81240327010725,1.6312663036320698e-05,0,35,166.29760602663737,5820.416210932308,0.025,50,1.25,RA-MPC (ours),197,300,42,7.7,5.1
True,REACHED,0.2499999999999999,0.2499999999999999,6.083586791140755,4.984097274687207,0,10,101.85197899700142,1018.5197899700142,0.025,50,1.25,RA-MPC (ours),198,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.4750000000000001,12.56080224577128,-7.479240743245609e-08,1,19,219.7945043531945,4395.89008706389,0.025,50,1.25,RA-MPC (ours),199,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.893446252044973,1,0,738.3042500005104,738.3042500005104,0.025,50,1.25,RA-MPC (ours),200,300,42,7.7,5.1
True,REACHED,0.9250000000000004,0.9250000000000004,37.401672649880574,2.9548333022118696e-06,0,37,198.06842113502097,7328.531581995776,0.025,50,1.25,RA-MPC (ours),201,300,42,7.7,5.1
True,REACHED,0.325,0.325,8.196506855917717,3.51586007330208,0,13,209.23082384643536,2720.00071000366,0.025,50,1.25,RA-MPC (ours),202,300,42,7.7,5.1
True,REACHED,0.5000000000000001,0.5000000000000001,15.219768557611708,6.4319261578892135,0,20,291.3205437507713,5826.410875015426,0.025,50,1.25,RA-MPC (ours),203,300,42,7.7,5.1
True,REACHED,0.175,0.175,5.978278935187489,4.904673199184427,0,7,158.77895842589038,1111.4527089812327,0.025,50,1.25,RA-MPC (ours),204,300,42,7.7,5.1
True,REACHED,1.15,1.15,30.592198553568664,2.2636177838475586e-06,0,46,196.0689747600396,9019.172838961822,0.025,50,1.25,RA-MPC (ours),205,300,42,7.7,5.1
True,REACHED,0.8250000000000004,0.8250000000000004,14.774052116253188,2.808853002637341e-06,0,33,186.56356451427916,6156.5976289712125,0.025,50,1.25,RA-MPC (ours),206,300,42,7.7,5.1
True,REACHED,0.9000000000000005,0.9000000000000005,22.483566095695828,0.0002458822798777,0,36,187.55161110918075,6751.8579999305075,0.025,50,1.25,RA-MPC (ours),207,300,42,7.7,5.1
True,REACHED,1.5499999999999985,1.5499999999999985,64.64808110896706,1.2645687059863028e-06,0,62,202.26692070977035,12540.54908400576,0.025,50,1.25,RA-MPC (ours),208,300,42,7.7,5.1
True,REACHED,0.6000000000000002,0.6000000000000002,14.821761958304128,3.6555108612485823,0,24,171.2916491269425,4110.99957904662,0.025,50,1.25,RA-MPC (ours),209,300,42,7.7,5.1
True,REACHED,1.424999999999999,1.424999999999999,60.0225425725747,3.2070774659026195e-06,0,57,197.48729747324865,11256.775955975172,0.025,50,1.25,RA-MPC (ours),210,300,42,7.7,5.1
True,REACHED,1.2999999999999994,1.2999999999999994,44.96135056874369,1.094014927328938e-06,0,52,192.23711692393408,9996.330080044572,0.025,50,1.25,RA-MPC (ours),211,300,42,7.7,5.1
True,REACHED,1.3499999999999992,1.3499999999999992,43.589543531139526,1.5655548153832085e-06,0,54,189.69263420283957,10243.402246953336,0.025,50,1.25,RA-MPC (ours),212,300,42,7.7,5.1
True,REACHED,1.3499999999999992,1.3499999999999992,47.853018174043875,7.477920438317073e-07,0,54,184.39044905379112,9957.08424890472,0.025,50,1.25,RA-MPC (ours),213,300,42,7.7,5.1
True,REACHED,0.7500000000000003,0.7500000000000003,14.616054653770869,8.95058555501737,0,30,188.9454486013468,5668.363458040403,0.025,50,1.25,RA-MPC (ours),214,300,42,7.7,5.1
True,REACHED,1.399999999999999,1.399999999999999,40.41347840053392,2.8166671442939178e-06,0,56,161.09674780428966,9021.41787704022,0.025,50,1.25,RA-MPC (ours),215,300,42,7.7,5.1
True,REACHED,1.15,1.15,34.06686499890639,2.246894924608155e-06,0,46,171.7362355009992,7899.866833045962,0.025,50,1.25,RA-MPC (ours),216,300,42,7.7,5.1
True,REACHED,0.9750000000000004,0.9750000000000004,22.94612684843401,2.466118575234017e-06,0,39,140.6795394887479,5486.502040061168,0.025,50,1.25,RA-MPC (ours),217,300,42,7.7,5.1
True,REACHED,1.3749999999999991,1.3749999999999991,40.61342083219431,8.734450600030928e-07,0,55,151.07231367173054,8308.97725194518,0.025,50,1.25,RA-MPC (ours),218,300,42,7.7,5.1
True,REACHED,1.3749999999999991,1.3749999999999991,59.13497381794971,9.68510938096832e-07,0,55,159.16915230786387,8754.303376932512,0.025,50,1.25,RA-MPC (ours),219,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,5.032182301587035,1,0,719.0654589940095,719.0654589940095,0.025,50,1.25,RA-MPC (ours),220,300,42,7.7,5.1
True,REACHED,0.6250000000000002,0.6250000000000002,14.35126808356416,6.875234624725901,0,25,123.97677332046442,3099.4193330116104,0.025,50,1.25,RA-MPC (ours),221,300,42,7.7,5.1
True,REACHED,1.5999999999999983,1.5999999999999983,71.4290959954758,6.81232322475832e-07,0,64,150.4668508900977,9629.878456966251,0.025,50,1.25,RA-MPC (ours),222,300,42,7.7,5.1
True,REACHED,0.7250000000000003,0.7250000000000003,18.942750011614212,0.0805433364109084,0,29,133.52038772377298,3872.091243989416,0.025,50,1.25,RA-MPC (ours),223,300,42,7.7,5.1
True,REACHED,1.399999999999999,1.399999999999999,60.56617994032077,1.2824092130693458e-06,0,56,159.3184925895912,8921.835585017106,0.025,50,1.25,RA-MPC (ours),224,300,42,7.7,5.1
True,REACHED,1.3499999999999992,1.3499999999999992,53.51650427561479,8.333910716110943e-07,0,54,162.63032863072888,8782.037746059359,0.025,50,1.25,RA-MPC (ours),225,300,42,7.7,5.1
True,REACHED,0.5750000000000002,0.5750000000000002,18.429477353668737,4.252808417675023e-06,0,23,157.44538039080393,3621.2437489884906,0.025,50,1.25,RA-MPC (ours),226,300,42,7.7,5.1
True,REACHED,1.2999999999999994,1.2999999999999994,33.5319010079176,1.808598399364559e-06,0,52,167.26267067413295,8697.658875054913,0.025,50,1.25,RA-MPC (ours),227,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,1.303860872397864,1,0,455.2540000004228,455.2540000004228,0.025,50,1.25,RA-MPC (ours),228,300,42,7.7,5.1
True,REACHED,0.8500000000000004,0.8500000000000004,17.00252540401076,7.117260659113151,0,34,148.41656870403847,5046.163335937308,0.025,50,1.25,RA-MPC (ours),229,300,42,7.7,5.1
True,REACHED,1.1999999999999995,1.1999999999999995,31.140117413374604,2.5587703677892286e-06,0,48,152.99578474908537,7343.797667956096,0.025,50,1.25,RA-MPC (ours),230,300,42,7.7,5.1
True,REACHED,0.9250000000000004,0.9250000000000004,25.719272031578548,3.0339864171786497e-06,0,37,157.64879853924032,5833.005545951892,0.025,50,1.25,RA-MPC (ours),231,300,42,7.7,5.1
True,REACHED,1.3749999999999991,1.3749999999999991,54.94373815363578,7.650579665491816e-07,0,55,173.30112727385395,9531.562000061967,0.025,50,1.25,RA-MPC (ours),232,300,42,7.7,5.1
True,REACHED,1.2999999999999994,1.2999999999999994,57.24961665947137,3.0221175837723973e-06,0,52,179.72793515470514,9345.852628044668,0.025,50,1.25,RA-MPC (ours),233,300,42,7.7,5.1
True,REACHED,0.7500000000000003,0.7500000000000003,13.696588798686218,6.6932338191403336,0,30,135.2131665669731,4056.3949970091926,0.025,50,1.25,RA-MPC (ours),234,300,42,7.7,5.1
True,REACHED,1.5999999999999983,1.5999999999999983,67.78177034295375,4.950705788628169e-07,0,64,204.03763086028448,13058.408375058209,0.025,50,1.25,RA-MPC (ours),235,300,42,7.7,5.1
True,REACHED,1.5249999999999986,1.5249999999999986,47.02367438627543,4.78879507882514e-06,0,61,218.94461270440829,13355.621374968903,0.025,50,1.25,RA-MPC (ours),236,300,42,7.7,5.1
True,REACHED,1.399999999999999,1.399999999999999,36.83187963163705,1.781987300056307e-06,0,56,210.59851860783445,11793.51704203873,0.025,50,1.25,RA-MPC (ours),237,300,42,7.7,5.1
True,REACHED,1.3499999999999992,1.3499999999999992,55.49502758440585,2.5010282441549933e-06,0,54,209.02144525893232,11287.158043982345,0.025,50,1.25,RA-MPC (ours),238,300,42,7.7,5.1
True,REACHED,0.9750000000000004,0.9750000000000004,27.484080888971818,3.1448368117552313e-06,0,39,181.70348602684385,7086.435955046909,0.025,50,1.25,RA-MPC (ours),239,300,42,7.7,5.1
True,REACHED,1.0000000000000004,1.0000000000000004,31.87820786623599,2.0183981033889275e-06,0,40,179.16620420000982,7166.648168000393,0.025,50,1.25,RA-MPC (ours),240,300,42,7.7,5.1
True,REACHED,0.4500000000000001,0.4500000000000001,7.368856406936178,4.7864746459174095,0,18,168.76906016679845,3037.8430830023717,0.025,50,1.25,RA-MPC (ours),241,300,42,7.7,5.1
True,REACHED,1.125,1.125,25.423661024846613,4.266968367864761e-06,0,45,219.7227833126413,9887.525249068858,0.025,50,1.25,RA-MPC (ours),242,300,42,7.7,5.1
True,REACHED,0.9250000000000004,0.9250000000000004,24.099961736495867,1.842731942159204e-06,0,37,200.9959437029367,7436.849917008658,0.025,50,1.25,RA-MPC (ours),243,300,42,7.7,5.1
True,REACHED,1.0500000000000005,1.0500000000000005,25.99828765105628,1.994815824399281e-06,0,42,200.5010079058896,8421.042332047364,0.025,50,1.25,RA-MPC (ours),244,300,42,7.7,5.1
True,REACHED,1.2249999999999996,1.2249999999999996,47.76710342363276,3.2923132564700453e-06,0,49,227.32917350842808,11139.129501912976,0.025,50,1.25,RA-MPC (ours),245,300,42,7.7,5.1
True,REACHED,0.2249999999999999,0.2249999999999999,5.119094714380468,1.3333907042302653,0,9,167.39168511089196,1506.5251659980277,0.025,50,1.25,RA-MPC (ours),246,300,42,7.7,5.1
True,REACHED,1.399999999999999,1.399999999999999,41.2306532037283,2.2462936609203384e-06,0,56,188.36740937539227,10548.574925021969,0.025,50,1.25,RA-MPC (ours),247,300,42,7.7,5.1
True,REACHED,1.125,1.125,27.353431774070465,1.0925660241871112e-06,0,45,159.75341206681657,7188.903543006745,0.025,50,1.25,RA-MPC (ours),248,300,42,7.7,5.1
True,REACHED,0.4500000000000001,0.4500000000000001,6.85731522173944,1.74723780615004,0,18,159.2174120006449,2865.913416011608,0.025,50,1.25,RA-MPC (ours),249,300,42,7.7,5.1
True,REACHED,0.5000000000000001,0.5000000000000001,9.107839822957448,3.0810130852280913,0,20,213.4857854012807,4269.715708025615,0.025,50,1.25,RA-MPC (ours),250,300,42,7.7,5.1
True,REACHED,0.8750000000000004,0.8750000000000004,17.702962418765345,3.6285916007104577e-06,0,35,152.2406224593786,5328.421786078252,0.025,50,1.25,RA-MPC (ours),251,300,42,7.7,5.1
True,REACHED,1.3499999999999992,1.3499999999999992,56.68750318395041,1.2830348203582023e-06,0,54,181.5929082030952,9806.017042967142,0.025,50,1.25,RA-MPC (ours),252,300,42,7.7,5.1
True,REACHED,1.2249999999999996,1.2249999999999996,34.54550484443574,2.8152237110700288e-06,0,49,163.83485634821915,8027.907961062738,0.025,50,1.25,RA-MPC (ours),253,300,42,7.7,5.1
True,REACHED,0.9250000000000004,0.9250000000000004,21.83360138814739,3.341204449055948e-06,0,37,162.6913784601965,6019.58100302727,0.025,50,1.25,RA-MPC (ours),254,300,42,7.7,5.1
True,REACHED,1.1749999999999998,1.1749999999999998,39.33045711808795,1.7101099349842777e-06,0,47,185.7735558921977,8731.35712693329,0.025,50,1.25,RA-MPC (ours),255,300,42,7.7,5.1
True,REACHED,1.424999999999999,1.424999999999999,46.06563933224648,7.10925627760701e-07,0,57,196.44210247420952,11197.199841029942,0.025,50,1.25,RA-MPC (ours),256,300,42,7.7,5.1
True,REACHED,1.3499999999999992,1.3499999999999992,40.33498700079234,7.167365268900472e-07,0,54,185.4550600546645,10014.573242951885,0.025,50,1.25,RA-MPC (ours),257,300,42,7.7,5.1
True,REACHED,1.1749999999999998,1.1749999999999998,28.623240447256396,2.197938100923585e-06,0,47,193.93305229908597,9114.85345805704,0.025,50,1.25,RA-MPC (ours),258,300,42,7.7,5.1
True,REACHED,0.8000000000000004,0.8000000000000004,18.370117396982835,0.0001167420245272,0,32,204.4720690305439,6543.106208977406,0.025,50,1.25,RA-MPC (ours),259,300,42,7.7,5.1
True,REACHED,0.2749999999999999,0.2749999999999999,5.3223046978378274,8.909017223330578,0,11,195.75051899962335,2153.2557089958573,0.025,50,1.25,RA-MPC (ours),260,300,42,7.7,5.1
True,REACHED,0.5750000000000002,0.5750000000000002,10.293501922713247,0.1892739519946975,0,23,196.112166651722,4510.579832989606,0.025,50,1.25,RA-MPC (ours),261,300,42,7.7,5.1
True,REACHED,0.2249999999999999,0.2249999999999999,2.111514189487796,2.3922237773802837,0,9,157.43046755475612,1416.8742079928052,0.025,50,1.25,RA-MPC (ours),262,300,42,7.7,5.1
True,REACHED,1.2749999999999997,1.2749999999999997,30.749541707908577,3.40536245835226e-06,0,51,209.11965107827163,10665.102204991854,0.025,50,1.25,RA-MPC (ours),263,300,42,7.7,5.1
True,REACHED,0.6750000000000003,0.6750000000000003,17.27768853524331,6.276109297248201,0,27,213.444402742122,5762.998874037294,0.025,50,1.25,RA-MPC (ours),264,300,42,7.7,5.1
True,REACHED,0.8250000000000004,0.8250000000000004,16.50801437478634,2.4468067746456448e-06,0,33,195.4440126653274,6449.652417955804,0.025,50,1.25,RA-MPC (ours),265,300,42,7.7,5.1
True,REACHED,1.3749999999999991,1.3749999999999991,38.0081022798602,9.527069517012872e-07,0,55,206.48602954540613,11356.731624997336,0.025,50,1.25,RA-MPC (ours),266,300,42,7.7,5.1
True,REACHED,0.7250000000000003,0.7250000000000003,18.21619454524744,7.212568780760011,0,29,188.51340820677655,5466.888837996521,0.025,50,1.25,RA-MPC (ours),267,300,42,7.7,5.1
True,REACHED,0.8000000000000004,0.8000000000000004,15.296424761775222,4.3759393565356985,0,32,197.03573312381195,6305.143459961982,0.025,50,1.25,RA-MPC (ours),268,300,42,7.7,5.1
True,REACHED,0.6000000000000002,0.6000000000000002,19.108933728547385,1.3437184949465882e-06,0,24,203.0983541687116,4874.360500049079,0.025,50,1.25,RA-MPC (ours),269,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,0.7572005055600882,1,0,446.53954199748114,446.53954199748114,0.025,50,1.25,RA-MPC (ours),270,300,42,7.7,5.1
True,REACHED,0.8500000000000004,0.8500000000000004,15.132202852256707,4.767711061536944,0,34,189.80486770648417,6453.365502020461,0.025,50,1.25,RA-MPC (ours),271,300,42,7.7,5.1
True,REACHED,0.6750000000000003,0.6750000000000003,10.019331528708154,3.529428569218811,0,27,179.08324999896448,4835.247749972041,0.025,50,1.25,RA-MPC (ours),272,300,42,7.7,5.1
True,REACHED,0.35,0.35,9.124382256758745,9.213255676283325,0,14,201.55631542521795,2821.7884159530513,0.025,50,1.25,RA-MPC (ours),273,300,42,7.7,5.1
True,REACHED,1.3499999999999992,1.3499999999999992,51.85374378063187,9.873517949729595e-07,0,54,214.24481092550127,11569.219789977067,0.025,50,1.25,RA-MPC (ours),274,300,42,7.7,5.1
True,REACHED,1.424999999999999,1.424999999999999,65.86808849678287,1.934862035973667e-06,0,57,200.9683801757331,11455.197670016789,0.025,50,1.25,RA-MPC (ours),275,300,42,7.7,5.1
True,REACHED,0.7250000000000003,0.7250000000000003,15.787524371328526,0.0120729276437481,0,29,199.24530313713555,5778.113790976931,0.025,50,1.25,RA-MPC (ours),276,300,42,7.7,5.1
True,REACHED,0.8750000000000004,0.8750000000000004,18.369604877690335,2.2743633374168775e-06,0,35,200.45066085752163,7015.773130013258,0.025,50,1.25,RA-MPC (ours),277,300,42,7.7,5.1
True,REACHED,1.3499999999999992,1.3499999999999992,60.60273488152347,1.552503239475604e-06,0,54,195.52409648167668,10558.30121001054,0.025,50,1.25,RA-MPC (ours),278,300,42,7.7,5.1
True,REACHED,0.7000000000000003,0.7000000000000003,24.816623604694477,1.9352510862938417,0,28,179.01633039374636,5012.457251024898,0.025,50,1.25,RA-MPC (ours),279,300,42,7.7,5.1
True,REACHED,0.9250000000000004,0.9250000000000004,33.493184390787995,1.5350154215281914e-07,0,37,192.78546275588295,7133.062121967669,0.025,50,1.25,RA-MPC (ours),280,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,0.7443952927132589,1,0,552.7710419992218,552.7710419992218,0.025,50,1.25,RA-MPC (ours),281,300,42,7.7,5.1
True,REACHED,1.0250000000000004,1.0250000000000004,20.276434286167923,3.338240040957569e-06,0,41,192.0218150981094,7872.8944190224865,0.025,50,1.25,RA-MPC (ours),282,300,42,7.7,5.1
True,REACHED,0.6250000000000002,0.6250000000000002,9.902385437358898,8.627163707058559,0,25,194.41737331799231,4860.434332949808,0.025,50,1.25,RA-MPC (ours),283,300,42,7.7,5.1
True,REACHED,1.3249999999999993,1.3249999999999993,61.58929790621653,2.5336915234098363e-06,0,53,185.35824054725828,9823.986749004687,0.025,50,1.25,RA-MPC (ours),284,300,42,7.7,5.1
True,REACHED,1.0750000000000002,1.0750000000000002,31.77591026181781,3.4975928049487653e-06,0,43,166.6432509782892,7165.659792066435,0.025,50,1.25,RA-MPC (ours),285,300,42,7.7,5.1
True,REACHED,0.9500000000000004,0.9500000000000004,38.488535465108455,6.062701900703428e-07,0,38,167.1428125528588,6351.426877008635,0.025,50,1.25,RA-MPC (ours),286,300,42,7.7,5.1
True,REACHED,0.6750000000000003,0.6750000000000003,19.135168351988973,4.4318563428626545,0,27,156.02523140842095,4212.681248027366,0.025,50,1.25,RA-MPC (ours),287,300,42,7.7,5.1
True,REACHED,1.5499999999999985,1.5499999999999985,48.43718678190499,1.282379345555332e-06,0,62,188.35612893575848,11678.079994017024,0.025,50,1.25,RA-MPC (ours),288,300,42,7.7,5.1
True,REACHED,1.2749999999999997,1.2749999999999997,39.186235773849205,3.944814237597598e-06,0,51,149.86070090255416,7642.895746030263,0.025,50,1.25,RA-MPC (ours),289,300,42,7.7,5.1
True,REACHED,0.6500000000000002,0.6500000000000002,15.970699260706168,1.9779394617106645,0,26,139.9220080745111,3637.972209937288,0.025,50,1.25,RA-MPC (ours),290,300,42,7.7,5.1
True,REACHED,0.7250000000000003,0.7250000000000003,25.911649599116338,1.218155957918408e-05,0,29,133.881188068009,3882.5544539722614,0.025,50,1.25,RA-MPC (ours),291,300,42,7.7,5.1
True,REACHED,0.6000000000000002,0.6000000000000002,17.497135221146056,4.090722802718367e-06,0,24,133.56765616542057,3205.623747970094,0.025,50,1.25,RA-MPC (ours),292,300,42,7.7,5.1
True,REACHED,1.5249999999999986,1.5249999999999986,46.17512776735087,4.355243120109248e-06,0,61,147.75258537785524,9012.90770804917,0.025,50,1.25,RA-MPC (ours),293,300,42,7.7,5.1
True,REACHED,0.5750000000000002,0.5750000000000002,12.99331848142353,8.108000011593695,0,23,149.4912136524521,3438.297914006398,0.025,50,1.25,RA-MPC (ours),294,300,42,7.7,5.1
True,REACHED,1.3749999999999991,1.3749999999999991,55.06455606718007,1.4474643733549849e-06,0,55,142.48064774570096,7836.435626013554,0.025,50,1.25,RA-MPC (ours),295,300,42,7.7,5.1
True,REACHED,0.6750000000000003,0.6750000000000003,22.789528146237316,3.016176130775623,0,27,143.41542285088778,3872.21641697397,0.025,50,1.25,RA-MPC (ours),296,300,42,7.7,5.1
True,REACHED,1.2749999999999997,1.2749999999999997,38.26355707225307,2.53043408462686e-06,0,51,140.9318512151538,7187.524411972845,0.025,50,1.25,RA-MPC (ours),297,300,42,7.7,5.1
True,REACHED,1.3499999999999992,1.3499999999999992,55.15544665539582,1.2608558043809773e-06,0,54,123.79368127774258,6684.858788998099,0.025,50,1.25,RA-MPC (ours),298,300,42,7.7,5.1
True,REACHED,1.0250000000000004,1.0250000000000004,19.451173008661403,0.0018864746149684,0,41,131.79671348756884,5403.665252990322,0.025,50,1.25,RA-MPC (ours),299,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.5499999999999999,16.896548238563405,-4.55556845148876e-06,1,11,242.54939225041505,2910.59270700498,0.05,25,1.25,Vanilla MPC,0,300,42,7.7,5.1
True,REACHED,1.1500000000000004,1.1500000000000004,48.05050821834384,7.0381183571464994e-06,0,23,99.26682417205048,2283.1369559571613,0.05,25,1.25,Vanilla MPC,1,300,42,7.7,5.1
True,REACHED,0.5499999999999999,0.5499999999999999,18.549614685653257,5.592582002116371,0,11,130.6968900912166,1437.6657910033828,0.05,25,1.25,Vanilla MPC,2,300,42,7.7,5.1
True,REACHED,0.3999999999999999,0.3999999999999999,11.291864662418782,5.677652953253631,0,8,127.60682275074942,1020.8545820059952,0.05,25,1.25,Vanilla MPC,3,300,42,7.7,5.1
True,REACHED,1.2500000000000004,1.2500000000000004,54.2351332831744,1.4605596421935024e-05,0,25,96.42194652056789,2410.548663014197,0.05,25,1.25,Vanilla MPC,4,300,42,7.7,5.1
True,REACHED,0.5499999999999999,0.5499999999999999,8.988556405000505,2.516172726474202,0,11,118.87220463805453,1307.5942510185996,0.05,25,1.25,Vanilla MPC,5,300,42,7.7,5.1
True,REACHED,1.3000000000000005,1.3000000000000005,52.02657086047011,8.684317472851695e-06,0,26,94.39692469123446,2454.320041972096,0.05,25,1.25,Vanilla MPC,6,300,42,7.7,5.1
True,REACHED,0.9000000000000002,0.9000000000000002,16.099801719221198,3.3197083988586997,0,18,81.87459716605696,1473.7427489890251,0.05,25,1.25,Vanilla MPC,7,300,42,7.7,5.1
True,REACHED,0.7500000000000001,0.7500000000000001,21.265473245878415,0.2761730199490204,0,15,99.0752306689198,1486.1284600337967,0.05,25,1.25,Vanilla MPC,8,300,42,7.7,5.1
True,REACHED,0.8500000000000002,0.8500000000000002,32.29083642301693,4.3382033743420285e-06,0,17,78.56440929411774,1335.5949580000015,0.05,25,1.25,Vanilla MPC,9,300,42,7.7,5.1
True,REACHED,0.8000000000000002,0.8000000000000002,21.84891012191424,0.9192740081770122,0,16,62.77193743699172,1004.3509989918676,0.05,25,1.25,Vanilla MPC,10,300,42,7.7,5.1
True,REACHED,0.3999999999999999,0.3999999999999999,11.05922889105517,2.5301063219307713,0,8,57.27708324775449,458.2166659820359,0.05,25,1.25,Vanilla MPC,11,300,42,7.7,5.1
True,REACHED,0.7500000000000001,0.7500000000000001,11.804431706603642,1.1033444966868669e-05,0,15,61.013122134803176,915.1968320220476,0.05,25,1.25,Vanilla MPC,12,300,42,7.7,5.1
True,REACHED,0.9000000000000002,0.9000000000000002,25.1512364597655,1.1702581447428771e-05,0,18,58.02304622274177,1044.4148320093518,0.05,25,1.25,Vanilla MPC,13,300,42,7.7,5.1
True,REACHED,1.1500000000000004,1.1500000000000004,28.694165416207376,2.6537737385167995e-06,0,23,61.74298008757077,1420.0885420141276,0.05,25,1.25,Vanilla MPC,14,300,42,7.7,5.1
True,REACHED,0.5499999999999999,0.5499999999999999,9.377216361703551,4.29849342422186,0,11,60.32085218017032,663.5293739818735,0.05,25,1.25,Vanilla MPC,15,300,42,7.7,5.1
True,REACHED,0.6,0.6,14.508987192508654,4.284624646818375,0,12,69.65673616772013,835.8808340126416,0.05,25,1.25,Vanilla MPC,16,300,42,7.7,5.1
True,REACHED,1.2000000000000004,1.2000000000000004,48.51361741446241,5.188937089559946e-06,0,24,74.2274808332392,1781.4595399977406,0.05,25,1.25,Vanilla MPC,17,300,42,7.7,5.1
True,REACHED,0.4999999999999999,0.4999999999999999,13.684416877184717,8.182170225351294,0,10,69.06624580005882,690.6624580005882,0.05,25,1.25,Vanilla MPC,18,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,0.8743130714584793,1,0,288.9427920017624,288.9427920017624,0.05,25,1.25,Vanilla MPC,19,300,42,7.7,5.1
True,REACHED,0.6,0.6,12.581481662537168,8.69304358855276,0,12,61.517055669052446,738.2046680286294,0.05,25,1.25,Vanilla MPC,20,300,42,7.7,5.1
True,REACHED,1.2000000000000004,1.2000000000000004,51.38599008497075,6.641281775963997e-06,0,24,81.0654757078737,1945.5714169889688,0.05,25,1.25,Vanilla MPC,21,300,42,7.7,5.1
True,REACHED,0.2,0.2,5.912851720908732,9.194602141979937,0,4,64.10892699932447,256.43570799729787,0.05,25,1.25,Vanilla MPC,22,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,7.2691005045984785,1,0,443.3052499953192,443.3052499953192,0.05,25,1.25,Vanilla MPC,23,300,42,7.7,5.1
True,REACHED,0.7000000000000001,0.7000000000000001,10.20113685263228,8.63596492548004e-06,0,14,58.998223067776834,825.9751229488757,0.05,25,1.25,Vanilla MPC,24,300,42,7.7,5.1
True,REACHED,1.1000000000000003,1.1000000000000003,28.052877776867497,2.547583392717201e-06,0,22,84.52544308833735,1859.5597479434216,0.05,25,1.25,Vanilla MPC,25,300,42,7.7,5.1
True,REACHED,1.1000000000000003,1.1000000000000003,25.11553072630122,2.8248120840637247e-06,0,22,66.4825720020665,1462.6165840454632,0.05,25,1.25,Vanilla MPC,26,300,42,7.7,5.1
False,INFEASIBLE_STEP1,,0.0,0.0,0.1010009878927606,1,0,192.46670800202992,192.46670800202992,0.05,25,1.25,Vanilla MPC,27,300,42,7.7,5.1
True,REACHED,1.3000000000000005,1.3000000000000005,49.93430992568306,9.14756140944519e-06,0,26,72.92963938492063,1896.1706240079368,0.05,25,1.25,Vanilla MPC,28,300,42,7.7,5.1
True,REACHED,1.0500000000000005,1.0500000000000005,24.072202080436305,4.396965501392062e-06,0,21,79.98044642902512,1679.5893750095274,0.05,25,1.25,Vanilla MPC,29,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.4999999999999999,18.42605182730914,-6.178993694040928e-06,1,10,161.61464036452924,1777.7610440098215,0.05,25,1.25,Vanilla MPC,30,300,42,7.7,5.1
True,REACHED,0.4999999999999999,0.4999999999999999,14.80532542895012,10.223943650151345,0,10,69.72868339944398,697.2868339944398,0.05,25,1.25,Vanilla MPC,31,300,42,7.7,5.1
True,REACHED,0.9500000000000004,0.9500000000000004,34.47782936323699,-1.50763975188421e-06,0,19,129.78456794563067,2465.906790966983,0.05,25,1.25,Vanilla MPC,32,300,42,7.7,5.1
True,REACHED,1.0500000000000005,1.0500000000000005,23.58600255694138,0.0001683011013835,0,21,70.18436509644657,1473.871667025378,0.05,25,1.25,Vanilla MPC,33,300,42,7.7,5.1
True,REACHED,1.3500000000000003,1.3500000000000003,48.53118912253803,9.428481702269228e-07,0,27,83.6322668883777,2258.071205986198,0.05,25,1.25,Vanilla MPC,34,300,42,7.7,5.1
True,REACHED,0.7500000000000001,0.7500000000000001,13.490909466496143,2.9604973802274066,0,15,57.821513932625145,867.3227089893771,0.05,25,1.25,Vanilla MPC,35,300,42,7.7,5.1
True,REACHED,1.1000000000000003,1.1000000000000003,28.37917025010307,8.215440696217025e-06,0,22,69.93246031726648,1538.5141269798623,0.05,25,1.25,Vanilla MPC,36,300,42,7.7,5.1
False,INFEASIBLE_MID,,0.6,19.77237874656396,-4.551259175334113e-06,1,12,155.76480784735534,2024.9425020156195,0.05,25,1.25,Vanilla MPC,37,300,42,7.7,5.1
True,REACHED,1.1500000000000004,1.1500000000000004,28.75333545324812,5.577324542106175e-06,0,23,69.08468478333974,1588.947750016814,0.05,25,1.25,Vanilla MPC,38,300,42,7.7,5.1
