slack_weight,sample_idx,x1,x2,th,v,slack1,slack2
0.01,13,-1.73979362805888,-0.992803764372189,3.59429756706184,0.525244019505862,2.58161553427507e-06,2.58278627654415e-06
0.01,14,1.79554214901333,-0.617216025984322,2.66537747432435,0.141083870952145,2.58221723532177e-06,2.55940728990819e-06
0.01,16,1.23358939246584,1.63380224533451,2.34967273932794,0.349132877012175,2.58462567453349e-06,2.55922733062793e-06
0.01,17,-0.239390025041595,1.78913335844726,3.19429472110172,0.276487941464554,2.57675950155715e-06,2.53832873018502e-06
0.01,18,-1.51184706062088,-1.38659438753568,3.57941812031486,0.649702063968191,2.58349126206828e-06,2.57655783427035e-06
0.01,19,1.63728160831513,0.445816941738591,2.6317389400337,0.564915365601381,2.59168713795625e-06,2.57945014041479e-06
0.01,22,-0.753155695642356,1.72847312993445,3.78246195120769,0.297161928191672,2.5899133035582e-06,2.55931889099174e-06
0.01,23,-1.26058217789789,1.68999752470918,3.42046424251083,0.404974584404876,2.57902915566551e-06,2.55918106761917e-06
0.01,24,1.87833851105823,0.828954537253594,4.08700960271134,0.822327111621832,2.59523276550043e-06,2.58414245198931e-06
0.01,25,1.10053129344446,-1.38984382834295,3.35440795204953,0.614843779032371,2.66481924354617e-06,2.55940835456358e-06
0.01,26,1.75799576625676,0.305153440667253,3.81010023751173,0.561400953360775,2.58312096598244e-06,2.57553143338142e-06
0.01,27,1.5793094017106,0.426860185531424,3.94627278873451,0.364139940887309,0.783226719850192,2.56398545815e-06
0.01,28,1.68749694009247,0.945776942498891,2.53850077658473,0.457313537113473,2.58824526842526e-06,2.57533608867967e-06
0.01,29,-1.21606855032342,1.70227405162711,2.95525111650053,0.655359864506021,2.57557494591857e-06,2.57517124496643e-06
0.01,30,-0.698678676946943,-1.54704781663698,3.97939912407862,0.410700828521523,0.0985540342298909,2.56601567308768e-06
0.01,32,1.31495003660772,-1.50134927518693,3.72912391881286,0.544191922306107,2.58411807073043e-06,2.55917135936185e-06
0.01,33,-0.572986693225643,1.68336753046949,2.6699475173533,0.732032889428498,2.58126988207618e-06,2.57524396599859e-06
0.01,34,-1.43630310010095,0.365101742979717,3.49250834207232,0.347258372967568,2.6064294140627e-06,2.57828276115806e-06
0.01,36,0.916028672163949,1.67942246565104,2.29485919870236,0.95955446033649,2.58358758174005e-06,2.58312771513163e-06
0.01,37,1.45241370350237,-1.10158070824007,2.58018396451282,0.33184649830035,2.58388108296157e-06,2.56769408543625e-06
0.01,38,-1.74576659885591,-1.29445205397511,3.13482117861909,0.717930922143346,2.5809449655199e-06,2.58777375925833e-06
0.01,39,0.918424713352256,1.6593836042724,3.55030245184578,0.510612858059988,2.58633776624837e-06,2.55949896321033e-06
0.01,40,1.54885097030531,0.322353401112174,2.99121427874005,0.208922500436674,2.59167718833711e-06,2.57093144522708e-06
0.01,41,0.245108790277985,1.84428126987782,2.31244184217527,0.419294162652386,2.60005831096e-06,2.57780628967291e-06
0.01,42,0.0909313175279762,-1.65860132768542,2.66859585970491,0.710802961005308,2.58821448075508e-06,2.57567064081632e-06
0.01,44,0.0342827646588111,1.59221715776285,2.83789762669528,0.886328734119711,2.58711696588242e-06,2.57566293726597e-06
0.01,45,1.63026589570437,-1.17944143807197,2.23979605862993,0.751575749919484,2.58322453889651e-06,2.57611478401413e-06
0.01,46,-0.358468307857481,-1.85380132860762,2.23600252444098,0.912207976557257,2.58418448786296e-06,2.58714376457904e-06
0.01,47,1.71879060937029,0.0975610773103202,3.21061928032863,0.365536636888741,2.58115920591924e-06,2.57703811535946e-06
0.01,50,-1.25371976445586,-1.27228747801892,3.48054786018561,0.602778156805383,2.58278349458609e-06,2.58418693689039e-06
0.01,51,1.57023599395991,1.44714248405407,3.26261395992911,0.408850617855392,2.58275091311661e-06,2.57491577154664e-06
0.01,52,0.157368967662603,1.78446184853453,3.62466595259936,0.756256138794503,2.58266833733765e-06,2.57514258485205e-06
0.01,53,1.58436519969397,-0.917021307425785,2.22035693018273,0.861043926690916,2.57987890469487e-06,2.5792027540608e-06
0.01,55,-0.649539314385488,-1.5835656720617,3.76038160447006,0.487886698461967,0.194242672351673,2.56217679069066e-06
0.01,56,1.77163881565008,1.19966434149276,4.03627178655856,0.386980136489025,2.59849116516537e-06,2.57656183263824e-06
0.01,57,-0.545481590482824,-1.60223442896262,4.17304768851974,0.735027276379442,2.58707207041851e-06,2.58853265693708e-06
0.01,58,1.88712833088384,-1.02731123600218,4.03590138952759,0.719564516642923,1.26400426055099,2.58650719821032e-06
0.01,59,1.84978917976844,0.889067727422637,3.22527867155508,0.437097598318109,2.58176956140747e-06,2.5877543040308e-06
0.01,63,-0.885414143053554,-1.65796587658213,3.57878652619323,0.673212085709269,2.58133643361977e-06,2.57539921315402e-06
0.01,64,1.63306354386661,-1.16845497941589,2.17012922626493,0.406543749923163,2.58465345416248e-06,2.55989667925684e-06
0.01,66,-1.42042051163511,-1.27425825964081,2.64545678019255,0.468666005405709,0.334826393131885,2.57601656359233e-06
0.01,67,1.9426018164424,-0.314301797630008,2.27795364197567,0.709408575761508,1.63501531914728,2.60374186170432e-06
0.01,68,-1.031778913954,1.5706868443079,4.05675497809844,0.645201324507421,2.59673511473467e-06,2.57706156668372e-06
0.01,71,0.363571772752967,-1.43954729693419,3.80645776830989,0.449188083952183,1.76461166725206,2.56427517795053e-06
