sample_idx,x1,x2,x3,x4,x5,slack1,slack2
59,-1.22723716340486,2.48257990332198,-0.280199288038076,-0.0767408572341708,1.25534273991712,36.7135260630937,3.50937880091488e-07
60,-0.636718974975068,2.0207543365066,0.272152504807465,0.282064521572431,1.38403536153154,445.281573913374,3.16529868178271e-07
61,-1.10159364015925,2.60206480502066,0.134050508306719,-0.284546723044357,1.50047116486141,3.79604418975935e-07,3.28636453727104e-07
62,-0.779816903220965,2.53989936755949,-0.489766143591242,0.259694997799912,1.76008246433853,1896.24813504231,45.0012771858756
63,-1.54144994297976,2.8143466408261,0.357957455397508,-0.083319619568562,1.27289669784634,404.294119437025,74.5253847733539
64,-1.73029114148935,2.76031804098348,-0.32734259890241,0.355347668683623,1.03002689949413,7.00819014092202,3.01652145472263e-07
65,-2.02677481618678,2.73425270227393,0.309103216823046,-0.231445893790321,0.707477886087157,4.89955921682385e-07,2.463791519668e-07
66,-2.13583290874701,2.69721964247726,0.218237994981284,0.039418192753467,0.561386733730251,2.82987977582735e-07,3.53908017353432e-07
67,-0.829752731095918,2.33813861133945,-0.0221226943469424,-0.437775827347758,1.50838588024353,1020.64135495955,2.27613580740672e-07
68,-1.0874207253619,2.46413864868405,-0.070117241875152,0.397614008342385,1.37671792332215,3.44555513718862e-07,2.62109234579809e-07
69,-1.0415113604623,2.50394753652904,-0.371062694580183,-0.464289050971857,1.46243617606674,3.01990630145142e-07,2.63629717994523e-07
70,-1.07949676618896,2.54294307587013,0.0491556907902392,-0.421193301954593,1.46344630968117,1.75241112930229e-07,2.60853714862683e-07
71,-0.945579351728252,2.42507293079895,0.0435439146494421,0.332723097797146,1.4794935790707,307.139133707201,3.58933764109173e-07
72,-2.14913323155258,2.7374488002679,0.479450763112824,0.132710309966193,0.588315568715316,3.47209194389659e-07,4.54289374019142e-07
73,-1.40175044700545,2.54037788331075,-0.0734471457583603,0.230532021005362,1.1386274363053,1.59591181381088e-07,2.88759761073944e-07
74,-1.8722907740632,2.63390649982314,0.222762032839697,0.130687188312316,0.761615725759939,2.00616194430022e-07,3.77671094684657e-07
75,-1.38684923796645,2.82046220908899,-0.462002162695258,-0.0744657022788004,1.43361297112254,188.703309368279,0
76,-1.24868719361893,2.48405398268713,-0.16452338943913,0.0683051045948369,1.2353667890682,68.2369855153465,3.77793837059452e-07
77,-1.27399242745674,2.70797603967406,0.0502955231831296,0.0255407311257162,1.43398361221732,3.07029489784718e-07,3.88769319723853e-07
78,-1.2975479917871,2.5563027533187,0.125667180631593,-0.410142081999953,1.2587547615316,4.81304617985532e-07,3.83283854730597e-07
79,-1.77253335815101,2.76704272851539,-0.282742599506135,-0.0103099578391185,0.994509370364386,26.3497049056975,2.15751773044133e-07
80,-0.70379994411141,2.11499996236262,-0.133332822125367,0.128293228481553,1.41120001825121,2330.78112190779,2.8664558713679e-07
81,-0.783325290804284,2.35227998918874,0.292902278329636,0.431607495147661,1.56895469838446,3.11332703152382e-07,2.79875195933914e-07
82,-0.949888599710223,2.7035169144626,-0.0135741649739283,-0.0883492031983686,1.75362831475238,528.867468519684,2.62242393680973e-07
83,-1.28622776003795,2.57243681254546,0.279104187338647,0.102049543549351,1.2862090525075,2.34661403357126e-07,1.45170013363003e-07
84,-1.68147888934516,2.63793720843697,0.224789301195435,0.161476768856287,0.956458319091809,3.39105145036825e-07,1.16791393031501e-07
85,-0.893380457585622,2.62973337577061,-0.112154900314153,-0.432842217617179,1.73635291818499,509.928490442801,2.33363980883151e-07
86,-1.14613596785089,2.59768868016106,-0.111572778772143,0.00704765904767812,1.45155271231016,3.55161261550882e-07,2.39692371624966e-07
87,-1.59075254515918,2.59230335383506,-0.238933200104671,0.256483849099917,1.00155080867588,2.77979599510927e-07,3.99235084854851e-07
88,-0.705923374805154,2.20789485197575,0.238191897324499,0.373999425537894,1.50197147717059,2.3669787633696e-07,2.29752710078956e-07
89,-2.09259545938514,2.79990367110683,0.0379230312678858,0.139601748513116,0.707308211721682,27.4898879833907,1.53928209162425e-07
90,-1.46025827886375,2.68287104992512,0.228822180092745,0.00700299049617192,1.22261277106138,3.45798522267944e-07,2.46883012290166e-07
91,-1.25789038370721,2.72501397077461,-0.387302139561675,-0.148684454746824,1.46712358706739,2.10281807289547e-07,2.67401732439491e-07
92,-1.59213631759879,2.67303144863922,0.0697078505699332,0.0414293943049967,1.08089513104043,2.00845778545465e-07,2.57930412846373e-07
93,-1.90427196076202,2.64898678430836,0.484018150196361,0.13153690974266,0.74471482354634,2.58739489538471e-07,3.0432440933761e-07
94,-1.32647504997025,2.52785970381567,-0.0824771938924697,-0.0283569028982764,1.20138465384542,6.12592369157768e-08,3.74906310333498e-07
95,-0.805981461245541,2.5088958083125,-0.229277241804017,0.215282131327177,1.70291434706696,794.007335377428,4.15860661946402e-07
96,-1.6938420676447,2.53825503806358,0.0527474475967035,-0.331398308762448,0.844412970418883,2.29103574983823e-07,2.58283347194817e-07
97,-1.27825177051902,2.5906337815159,-0.481651338326367,0.118022278681512,1.31238201099688,3.46013423228831e-07,4.55504961591071e-07
98,-1.31918282875032,2.60887819791727,-0.13354335366002,0.192030695153113,1.28969536916695,3.05435662344161e-07,3.17748950259161e-07
99,-2.01461111894373,2.79008558773093,-0.0723070908837954,0.0471151083286355,0.775474468787192,3.26379673990631e-07,4.20490776752106e-07
100,-1.45434530298406,2.74060592223286,0.498844827184631,0.323209942180636,1.2862606192488,1.62413376090609e-07,2.34907881220102e-07
