success,outcome,time_to_target,sim_duration,control_effort,min_safety_margin,n_infeasible,n_steps,mean_step_ms,total_solve_ms,dt_mpc,N_hor,T_hor_actual,method,cand_id,N_CANDIDATES,seed,u1_max,u2_max
False,INFEASIBLE_STEP1,,0.0,0.0,5.945018170454648,1,0,2413.5420419916045,2413.5420419916045,0.005,40,0.2,RA-MPC (ours),134,150,42,679.2,500.1
True,REACHED,0.6800000000000005,0.6800000000000005,4919.945591644583,1.7340544200550312e-06,0,136,309.6435606757415,42111.524251900846,0.005,40,0.2,RA-MPC (ours),135,150,42,679.2,500.1
True,REACHED,0.6700000000000005,0.6700000000000005,3420.0839001215945,1.7292939240576288e-06,0,134,334.20965889585636,44784.094292044756,0.005,40,0.2,RA-MPC (ours),136,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.378399664402607,1,0,2960.6682080047904,2960.6682080047904,0.005,40,0.2,RA-MPC (ours),137,150,42,679.2,500.1
True,REACHED,0.6900000000000005,0.6900000000000005,5899.108927231607,1.7408484183079054e-06,0,138,299.9634439204954,41394.95526102837,0.005,40,0.2,RA-MPC (ours),138,150,42,679.2,500.1
True,REACHED,0.10000000000000002,0.10000000000000002,380.8822665623611,1.156406313534724,0,20,314.85816050117137,6297.163210023427,0.005,40,0.2,RA-MPC (ours),139,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,3.7681746798407687,1,0,6372.7543329878245,6372.7543329878245,0.005,40,0.2,RA-MPC (ours),140,150,42,679.2,500.1
True,REACHED,0.41500000000000026,0.41500000000000026,2681.846038699789,1.8727968651433002e-06,0,83,291.98858884397436,24235.05287404987,0.005,40,0.2,RA-MPC (ours),141,150,42,679.2,500.1
True,REACHED,0.6750000000000005,0.6750000000000005,3468.863870197667,1.7299536914094915e-06,0,135,284.3587142143709,38388.42641894007,0.005,40,0.2,RA-MPC (ours),142,150,42,679.2,500.1
True,REACHED,0.4850000000000003,0.4850000000000003,3171.6842171076983,1.7804865528603386e-06,0,97,307.6298011331243,29840.090709913056,0.005,40,0.2,RA-MPC (ours),143,150,42,679.2,500.1
True,REACHED,0.5550000000000004,0.5550000000000004,2918.0115773250955,1.7557060161266236e-06,0,111,301.7548836217323,33494.79208201228,0.005,40,0.2,RA-MPC (ours),144,150,42,679.2,500.1
True,REACHED,0.30000000000000016,0.30000000000000016,1513.140023557923,2.2530378274154828e-06,0,60,300.8328305664084,18049.969833984505,0.005,40,0.2,RA-MPC (ours),145,150,42,679.2,500.1
True,REACHED,0.31500000000000017,0.31500000000000017,1758.5903591228162,7.961375310117091e-07,0,63,261.05659187351915,16446.565288031707,0.005,40,0.2,RA-MPC (ours),146,150,42,679.2,500.1
True,REACHED,0.27500000000000013,0.27500000000000013,1458.0834612223337,0.17417724227146536,0,55,264.7538916543867,14561.464040991268,0.005,40,0.2,RA-MPC (ours),147,150,42,679.2,500.1
True,REACHED,0.6650000000000005,0.6650000000000005,3497.6706907121265,1.7729461205817643e-06,0,133,204.6721669922091,27221.39820996381,0.005,40,0.2,RA-MPC (ours),148,150,42,679.2,500.1
True,REACHED,0.4750000000000003,0.4750000000000003,2641.2860521803555,1.1295432589264465e-06,0,95,221.07372545241992,21002.00391797989,0.005,40,0.2,RA-MPC (ours),149,150,42,679.2,500.1
True,REACHED,0.3100000000000001,0.3100000000000001,30641.494810258253,0.28036677847499547,0,31,174.5521599025984,5411.11695698055,0.01,20,0.2,Vanilla MPC,0,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,18899.83514014751,4.069923333460679e-06,0,29,180.7752874487176,5242.4833360128105,0.01,20,0.2,Vanilla MPC,1,150,42,679.2,500.1
True,REACHED,0.21000000000000005,0.21000000000000005,3903.935430803906,3.122409001576898e-06,0,21,200.6607340465832,4213.875414978247,0.01,20,0.2,Vanilla MPC,2,150,42,679.2,500.1
True,REACHED,0.24000000000000007,0.24000000000000007,6027.998798068287,4.871004530864151,0,24,150.61039066737672,3614.6493760170415,0.01,20,0.2,Vanilla MPC,3,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,18455.821240629662,1.6258758197551515e-06,0,29,160.10067962081942,4642.919709003763,0.01,20,0.2,Vanilla MPC,4,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.005765507230717,1,0,2217.905666999286,2217.905666999286,0.01,20,0.2,Vanilla MPC,5,150,42,679.2,500.1
True,REACHED,0.10999999999999999,0.10999999999999999,1644.3482645023491,1.5689971559541078,0,11,205.0723901814887,2255.7962919963757,0.01,20,0.2,Vanilla MPC,6,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,2.468290510110826,1,0,2208.4956249891547,2208.4956249891547,0.01,20,0.2,Vanilla MPC,7,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,19484.842403432514,1.4522663303040417e-06,0,29,180.93315227527236,5247.061415982898,0.01,20,0.2,Vanilla MPC,8,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,16468.5470392731,2.097901427688953e-06,0,28,179.207800606881,5017.818416992668,0.01,20,0.2,Vanilla MPC,9,150,42,679.2,500.1
True,REACHED,0.2700000000000001,0.2700000000000001,13096.19652252481,0.044118726284301246,0,27,162.45648918535423,4386.325208004564,0.01,20,0.2,Vanilla MPC,10,150,42,679.2,500.1
True,REACHED,0.25000000000000006,0.25000000000000006,6852.9747587921265,3.4968346745798025,0,25,153.8120650005294,3845.301625013235,0.01,20,0.2,Vanilla MPC,11,150,42,679.2,500.1
True,REACHED,0.26000000000000006,0.26000000000000006,9680.850915766621,3.443220900218586,0,26,150.48108657748134,3912.508251014515,0.01,20,0.2,Vanilla MPC,12,150,42,679.2,500.1
True,REACHED,0.20000000000000004,0.20000000000000004,3232.5554165868402,5.533813443037161e-06,0,20,167.51772710267687,3350.3545420535374,0.01,20,0.2,Vanilla MPC,13,150,42,679.2,500.1
True,REACHED,0.24000000000000007,0.24000000000000007,6081.720660883652,6.349447174231084,0,24,143.95238020976345,3454.857125034323,0.01,20,0.2,Vanilla MPC,14,150,42,679.2,500.1
True,REACHED,0.16,0.16,2403.3257932354054,1.9333150662013434,0,16,168.23116924933856,2691.698707989417,0.01,20,0.2,Vanilla MPC,15,150,42,679.2,500.1
True,REACHED,0.2700000000000001,0.2700000000000001,11626.35893022664,1.6578833051841446,0,27,137.0730849642617,3700.973294035066,0.01,20,0.2,Vanilla MPC,16,150,42,679.2,500.1
True,REACHED,0.2700000000000001,0.2700000000000001,12585.64949146328,2.204629695407643,0,27,158.9769736294531,4292.378287995234,0.01,20,0.2,Vanilla MPC,17,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.331525845081824,1,0,2852.37154099741,2852.37154099741,0.01,20,0.2,Vanilla MPC,18,150,42,679.2,500.1
True,REACHED,0.21000000000000005,0.21000000000000005,3796.28486706106,6.665989278473543,0,21,143.5720397137283,3015.012833988294,0.01,20,0.2,Vanilla MPC,19,150,42,679.2,500.1
True,REACHED,0.20000000000000004,0.20000000000000004,3744.516389133636,4.756826137054517,0,20,151.01213119996828,3020.2426239993656,0.01,20,0.2,Vanilla MPC,20,150,42,679.2,500.1
True,REACHED,0.23000000000000007,0.23000000000000007,4730.358652819341,4.525461941184972e-06,0,23,179.78926995546436,4135.15320897568,0.01,20,0.2,Vanilla MPC,21,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,17914.522979056608,1.0891877124663552e-06,0,29,145.20715796669688,4211.00758103421,0.01,20,0.2,Vanilla MPC,22,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,18448.55944162714,2.626662361393528e-06,0,28,160.37904178613513,4490.613170011784,0.01,20,0.2,Vanilla MPC,23,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,15811.184102372732,1.7029134458113049e-06,0,28,155.61622328615547,4357.254252012353,0.01,20,0.2,Vanilla MPC,24,150,42,679.2,500.1
True,REACHED,0.16,0.16,2648.0573945262404,5.453668698859433,0,16,135.4029323138093,2166.4469170209486,0.01,20,0.2,Vanilla MPC,25,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,26256.422917268206,0.04081096612225821,0,30,159.46569293397866,4783.97078801936,0.01,20,0.2,Vanilla MPC,26,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,14912.52013640194,3.3742795118030244e-06,0,28,170.03275907128616,4760.917253996013,0.01,20,0.2,Vanilla MPC,27,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,0.6518031476315489,1,0,3293.756665996625,3293.756665996625,0.01,20,0.2,Vanilla MPC,28,150,42,679.2,500.1
True,REACHED,0.3100000000000001,0.3100000000000001,31895.712110940014,0.2087068490040096,0,31,162.0317540641296,5022.984375988017,0.01,20,0.2,Vanilla MPC,29,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,29455.608276619718,0.1461833588463275,0,30,157.15453903443026,4714.636171032907,0.01,20,0.2,Vanilla MPC,30,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,3.93893625862001,1,0,3346.242624989827,3346.242624989827,0.01,20,0.2,Vanilla MPC,31,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,16690.33363980865,2.1373746097452795e-06,0,28,170.2925133930486,4768.190375005361,0.01,20,0.2,Vanilla MPC,32,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,20997.049656553343,1.5366319576770593e-06,0,29,175.45730603361054,5088.261874974705,0.01,20,0.2,Vanilla MPC,33,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,0.9076143207029546,1,0,3346.1417079961393,3346.1417079961393,0.01,20,0.2,Vanilla MPC,34,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,25762.629515871704,0.0583242371364463,0,30,166.79461246725018,5003.838374017505,0.01,20,0.2,Vanilla MPC,35,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,0.21393171881601347,1,0,1464.821083995048,1464.821083995048,0.01,20,0.2,Vanilla MPC,36,150,42,679.2,500.1
True,REACHED,0.2700000000000001,0.2700000000000001,13010.06148535049,0.4892354844742801,0,27,187.22001226032498,5054.940331028774,0.01,20,0.2,Vanilla MPC,37,150,42,679.2,500.1
True,REACHED,0.25000000000000006,0.25000000000000006,7067.437672397994,3.654026789590148e-06,0,25,201.0074582818197,5025.186457045493,0.01,20,0.2,Vanilla MPC,38,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,19689.14136635064,3.2400022433876075e-05,0,28,210.47600742947128,5893.328208025196,0.01,20,0.2,Vanilla MPC,39,150,42,679.2,500.1
True,REACHED,0.2700000000000001,0.2700000000000001,11533.06175182036,2.889525909210988e-06,0,27,214.98961263245695,5804.719541076338,0.01,20,0.2,Vanilla MPC,40,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,22577.065774667582,0.004860815032261101,0,29,226.15220548398392,6558.4139590355335,0.01,20,0.2,Vanilla MPC,41,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.4023864573850675,1,0,5323.765334003838,5323.765334003838,0.01,20,0.2,Vanilla MPC,42,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,7.793851896772557,1,0,5111.756582991802,5111.756582991802,0.01,20,0.2,Vanilla MPC,43,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,8.907282684096504,1,0,6269.484000004013,6269.484000004013,0.01,20,0.2,Vanilla MPC,44,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,4.861647865421469,1,0,6308.005209008115,6308.005209008115,0.01,20,0.2,Vanilla MPC,45,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,8.285901132185032,1,0,6004.793250001967,6004.793250001967,0.01,20,0.2,Vanilla MPC,46,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,26315.210129869494,0.03404861505212864,0,30,218.2362097320341,6547.086291961023,0.01,20,0.2,Vanilla MPC,47,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,2.461849058743562,1,0,5524.158667001757,5524.158667001757,0.01,20,0.2,Vanilla MPC,48,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,22138.870786944826,0.005513635825582952,0,29,211.55431762022562,6135.0752109865425,0.01,20,0.2,Vanilla MPC,49,150,42,679.2,500.1
True,REACHED,0.2700000000000001,0.2700000000000001,13201.938443735675,1.557790749728838e-06,0,27,219.32777003827073,5921.84979103331,0.01,20,0.2,Vanilla MPC,50,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,7.284807420628884,1,0,4529.247042009956,4529.247042009956,0.01,20,0.2,Vanilla MPC,51,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,19977.77121766481,2.166411478654595e-06,0,29,190.93307903275328,5537.059291949845,0.01,20,0.2,Vanilla MPC,52,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,24229.215577910527,0.024317094763706137,0,29,196.94597410401408,5711.433249016409,0.01,20,0.2,Vanilla MPC,53,150,42,679.2,500.1
True,REACHED,0.3100000000000001,0.3100000000000001,32082.1553014173,0.18186407104786007,0,31,208.7525926458071,6471.33037202002,0.01,20,0.2,Vanilla MPC,54,150,42,679.2,500.1
True,REACHED,0.24000000000000007,0.24000000000000007,6065.646252900856,4.076462051472163e-06,0,24,201.38043220625454,4833.130372950109,0.01,20,0.2,Vanilla MPC,55,150,42,679.2,500.1
True,REACHED,0.18000000000000002,0.18000000000000002,2963.051354558692,7.527185691756472,0,18,195.9450230529506,3527.0104149531107,0.01,20,0.2,Vanilla MPC,56,150,42,679.2,500.1
True,REACHED,0.3100000000000001,0.3100000000000001,32076.54034758129,0.18984256748041872,0,31,198.15347580644752,6142.757749999873,0.01,20,0.2,Vanilla MPC,57,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,1.1647065787335578,1,0,3244.175166997593,3244.175166997593,0.01,20,0.2,Vanilla MPC,58,150,42,679.2,500.1
True,REACHED,0.09,0.09,1311.7242057377991,7.119835213414518,0,9,191.65338422559822,1724.880458030384,0.01,20,0.2,Vanilla MPC,59,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,8.810351245553678,1,0,1818.8039579981705,1818.8039579981705,0.01,20,0.2,Vanilla MPC,60,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,23534.524727385364,0.006149962018257682,0,29,175.02056172314292,5075.596289971145,0.01,20,0.2,Vanilla MPC,61,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,3.8581685277299567,1,0,1877.0788749970961,1877.0788749970961,0.01,20,0.2,Vanilla MPC,62,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,30116.0202379199,0.1409859716266979,0,30,163.93802230110546,4918.140669033164,0.01,20,0.2,Vanilla MPC,63,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,4.872357911466046,1,0,3877.953957999125,3877.953957999125,0.01,20,0.2,Vanilla MPC,64,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,24414.739834122607,0.02416536124868429,0,30,172.56524730085707,5176.957419025712,0.01,20,0.2,Vanilla MPC,65,150,42,679.2,500.1
True,REACHED,0.24000000000000007,0.24000000000000007,6216.711200139942,5.566776476751526,0,24,158.59015108435415,3806.1636260244995,0.01,20,0.2,Vanilla MPC,66,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,8.719740636402017,1,0,2005.5714589980198,2005.5714589980198,0.01,20,0.2,Vanilla MPC,67,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.0375127295075135,1,0,4232.522958001937,4232.522958001937,0.01,20,0.2,Vanilla MPC,68,150,42,679.2,500.1
True,REACHED,0.26000000000000006,0.26000000000000006,9659.222064740876,2.42683593776378,0,26,165.8922339232119,4313.19808200351,0.01,20,0.2,Vanilla MPC,69,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,1.06990496215586,1,0,3247.93108299491,3247.93108299491,0.01,20,0.2,Vanilla MPC,70,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,26196.530160936676,0.036168368624634795,0,30,178.53364719970463,5356.009415991139,0.01,20,0.2,Vanilla MPC,71,150,42,679.2,500.1
True,REACHED,0.26000000000000006,0.26000000000000006,8556.750003853733,1.9401551245579185e-06,0,26,169.14698407736768,4397.82158601156,0.01,20,0.2,Vanilla MPC,72,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,4.942168700638075,1,0,2047.899832992698,2047.899832992698,0.01,20,0.2,Vanilla MPC,73,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,3.6688213284376943,1,0,3384.3678340053884,3384.3678340053884,0.01,20,0.2,Vanilla MPC,74,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,17899.201838808363,1.0657774645039808e-05,0,28,171.90435121561418,4813.321834037197,0.01,20,0.2,Vanilla MPC,75,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,20715.206420024188,0.0005400346237163234,0,29,175.5878059650121,5092.046372985351,0.01,20,0.2,Vanilla MPC,76,150,42,679.2,500.1
True,REACHED,0.07,0.07,1073.5603970287764,10.237145095018379,0,7,170.85159514265666,1195.9611659985967,0.01,20,0.2,Vanilla MPC,77,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,21446.624798894212,7.473045075201412e-06,0,29,168.77508327587717,4894.477415000438,0.01,20,0.2,Vanilla MPC,78,150,42,679.2,500.1
True,REACHED,0.3100000000000001,0.3100000000000001,32305.91501688255,0.17385074814581536,0,31,184.20611296953152,5710.389502055477,0.01,20,0.2,Vanilla MPC,79,150,42,679.2,500.1
True,REACHED,0.3100000000000001,0.3100000000000001,31390.41552195472,0.21640558589323966,0,31,189.18981319321546,5864.884208989679,0.01,20,0.2,Vanilla MPC,80,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,17798.163488045888,2.1808486092567136e-06,0,28,198.63291374869212,5561.721584963379,0.01,20,0.2,Vanilla MPC,81,150,42,679.2,500.1
True,REACHED,0.2700000000000001,0.2700000000000001,11252.815624550203,1.1254896676859971e-06,0,27,181.05444440960935,4888.469999059453,0.01,20,0.2,Vanilla MPC,82,150,42,679.2,500.1
True,REACHED,0.09,0.09,1315.96832047274,8.464996271062246,0,9,140.53513422065103,1264.8162079858594,0.01,20,0.2,Vanilla MPC,83,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,25412.974830451552,0.05374358980444427,0,30,177.2239055329313,5316.717165987939,0.01,20,0.2,Vanilla MPC,84,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,27157.65707705555,0.09327436517724053,0,30,171.4546682026897,5143.640046080691,0.01,20,0.2,Vanilla MPC,85,150,42,679.2,500.1
True,REACHED,0.26000000000000006,0.26000000000000006,9962.154904196645,1.784933205123167,0,26,174.15945034848008,4528.145709060482,0.01,20,0.2,Vanilla MPC,86,150,42,679.2,500.1
True,REACHED,0.19000000000000003,0.19000000000000003,3297.4807611379038,6.3056460291675425,0,19,157.63266442043363,2995.020623988239,0.01,20,0.2,Vanilla MPC,87,150,42,679.2,500.1
True,REACHED,0.18000000000000002,0.18000000000000002,2831.187947104399,7.539119253765641,0,18,178.77201638718057,3217.8962949692504,0.01,20,0.2,Vanilla MPC,88,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,18384.54736981625,4.445436077915588e-06,0,28,189.36006842964812,5302.081916030147,0.01,20,0.2,Vanilla MPC,89,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,18965.706278431117,3.8008760530061636e-06,0,28,186.35802228735494,5218.024624045938,0.01,20,0.2,Vanilla MPC,90,150,42,679.2,500.1
True,REACHED,0.3100000000000001,0.3100000000000001,32783.093165795326,0.2975803322687707,0,31,198.76717745266373,6161.782501032576,0.01,20,0.2,Vanilla MPC,91,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,14975.339605291188,1.312508006279245e-06,0,28,202.3002872509616,5664.408043026924,0.01,20,0.2,Vanilla MPC,92,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,8.566338346170125,1,0,3619.1021249978803,3619.1021249978803,0.01,20,0.2,Vanilla MPC,93,150,42,679.2,500.1
True,REACHED,0.26000000000000006,0.26000000000000006,11170.199653078087,3.1535203461340666,0,26,163.15815700139726,4242.1120820363285,0.01,20,0.2,Vanilla MPC,94,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,25465.00686049219,0.05236148803254004,0,30,188.57467900331054,5657.240370099316,0.01,20,0.2,Vanilla MPC,95,150,42,679.2,500.1
True,REACHED,0.21000000000000005,0.21000000000000005,4005.300413535615,3.5233140808223373,0,21,152.63985118958988,3205.4368749813875,0.01,20,0.2,Vanilla MPC,96,150,42,679.2,500.1
True,REACHED,0.26000000000000006,0.26000000000000006,10064.958789706545,2.5220242490917943,0,26,161.9710866529763,4211.248252977384,0.01,20,0.2,Vanilla MPC,97,150,42,679.2,500.1
True,REACHED,0.23000000000000007,0.23000000000000007,5988.544522667084,7.515690495955479,0,23,161.12324826130845,3705.8347100100946,0.01,20,0.2,Vanilla MPC,98,150,42,679.2,500.1
True,REACHED,0.18000000000000002,0.18000000000000002,3035.574018644306,9.195056624120408,0,18,164.19482644171998,2955.5068759509595,0.01,20,0.2,Vanilla MPC,99,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,5.467834750689015,1,0,3249.9769579881104,3249.9769579881104,0.01,20,0.2,Vanilla MPC,100,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,19153.33235536723,2.5645436796395416e-06,0,29,207.66714513843783,6022.347209014697,0.01,20,0.2,Vanilla MPC,101,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,13265.586283631914,1.4437044431048207e-06,0,28,203.20506699915444,5689.741875976324,0.01,20,0.2,Vanilla MPC,102,150,42,679.2,500.1
True,REACHED,0.22000000000000006,0.22000000000000006,4932.426764954856,8.206406347027354,0,22,183.19634463444925,4030.319581957883,0.01,20,0.2,Vanilla MPC,103,150,42,679.2,500.1
True,REACHED,0.02,0.02,333.8007740187294,4.093382854282701,0,2,167.42304149374831,334.84608298749663,0.01,20,0.2,Vanilla MPC,104,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,24819.655321768514,0.030347848060291227,0,30,186.99182786416108,5609.754835924832,0.01,20,0.2,Vanilla MPC,105,150,42,679.2,500.1
True,REACHED,0.07,0.07,1062.8476442338276,12.4062955668356,0,7,189.18749428329258,1324.312459983048,0.01,20,0.2,Vanilla MPC,106,150,42,679.2,500.1
True,REACHED,0.24000000000000007,0.24000000000000007,6462.264439517113,5.42773839816284,0,24,169.2461215837587,4061.9069180102088,0.01,20,0.2,Vanilla MPC,107,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,5.869134596412604,1,0,2702.5161659985315,2702.5161659985315,0.01,20,0.2,Vanilla MPC,108,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,26127.409478053905,0.07199001703919627,0,30,188.79140003409702,5663.742001022911,0.01,20,0.2,Vanilla MPC,109,150,42,679.2,500.1
True,REACHED,0.09,0.09,1303.7244530693101,2.0863017391406196,0,9,190.99721766542643,1718.974958988838,0.01,20,0.2,Vanilla MPC,110,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,2.212258503216372,1,0,4136.787750001531,4136.787750001531,0.01,20,0.2,Vanilla MPC,111,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,6.977318810255641,1,0,4146.85016599833,4146.85016599833,0.01,20,0.2,Vanilla MPC,112,150,42,679.2,500.1
True,REACHED,0.23000000000000007,0.23000000000000007,5190.6953637710085,2.80493903836998e-06,0,23,186.61357056407724,4292.112122973776,0.01,20,0.2,Vanilla MPC,113,150,42,679.2,500.1
True,REACHED,0.3000000000000001,0.3000000000000001,23450.98628491604,0.010145842141298544,0,30,177.6622638644767,5329.867915934301,0.01,20,0.2,Vanilla MPC,114,150,42,679.2,500.1
True,REACHED,0.2800000000000001,0.2800000000000001,14551.103131956335,2.2374499408783777e-06,0,28,189.4736934996867,5305.2634179912275,0.01,20,0.2,Vanilla MPC,115,150,42,679.2,500.1
True,REACHED,0.2700000000000001,0.2700000000000001,11664.79883760714,1.5389167369682184,0,27,179.33952155484198,4842.167081980733,0.01,20,0.2,Vanilla MPC,116,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,5.38321204628278,1,0,1882.3594160057837,1882.3594160057837,0.01,20,0.2,Vanilla MPC,117,150,42,679.2,500.1
True,REACHED,0.25000000000000006,0.25000000000000006,8331.002098393748,3.349159589739779,0,25,159.55430823843926,3988.8577059609815,0.01,20,0.2,Vanilla MPC,118,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,7.601190466813335,1,0,3209.543749995646,3209.543749995646,0.01,20,0.2,Vanilla MPC,119,150,42,679.2,500.1
True,REACHED,0.21000000000000005,0.21000000000000005,3621.0093969653,2.1955437513410683,0,21,157.17274004765343,3300.627541000722,0.01,20,0.2,Vanilla MPC,120,150,42,679.2,500.1
True,REACHED,0.2700000000000001,0.2700000000000001,12909.157630063299,1.0627450262035154e-06,0,27,181.71195370625895,4906.222750068991,0.01,20,0.2,Vanilla MPC,121,150,42,679.2,500.1
True,REACHED,0.060000000000000005,0.060000000000000005,859.0136916606009,3.1558479347366397,0,6,181.84255550052816,1091.055333003169,0.01,20,0.2,Vanilla MPC,122,150,42,679.2,500.1
True,REACHED,0.22000000000000006,0.22000000000000006,4709.926952000686,2.9246786336997728,0,22,171.01380672697402,3762.3037479934283,0.01,20,0.2,Vanilla MPC,123,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,22708.573517807246,0.005799406571453503,0,29,182.78799710518294,5300.851916050306,0.01,20,0.2,Vanilla MPC,124,150,42,679.2,500.1
True,REACHED,0.2900000000000001,0.2900000000000001,18179.689636731764,8.277477991924798e-07,0,29,175.67293093327015,5094.5149970648345,0.01,20,0.2,Vanilla MPC,125,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,5.2065736360211305,1,0,3138.7198339944007,3138.7198339944007,0.01,20,0.2,Vanilla MPC,126,150,42,679.2,500.1
True,REACHED,0.25000000000000006,0.25000000000000006,7170.33160011169,0.42702323329411485,0,25,164.12601668213028,4103.150417053257,0.01,20,0.2,Vanilla MPC,127,150,42,679.2,500.1
True,REACHED,0.09,0.09,1345.0699138798818,9.912769360899146,0,9,141.83289799742246,1276.496081976802,0.01,20,0.2,Vanilla MPC,128,150,42,679.2,500.1
False,INFEASIBLE_STEP1,,0.0,0.0,2.321975465507867,1,0,1151.1611249879934,1151.1611249879934,0.01,20,0.2,Vanilla MPC,129,150,42,679.2,500.1
True,REACHED,0.26000000000000006,0.26000000000000006,8374.029099022579,1.8754836182138384,0,26,151.97776930793995,3951.4220020064386,0.01,20,0.2,Vanilla MPC,130,150,42,679.2,500.1
True,REACHED,0.26000000000000006,0.26000000000000006,9000.994994236775,3.098594699673848,0,26,129.0851986537186,3356.2151649966836,0.01,20,0.2,Vanilla MPC,131,150,42,679.2,500.1
