0,-1.72299171996066,-1.27549635845734,2.33420739752425,0.863484817588729,-2.08068227266449,3.61232026451138
0.0120658645437894,-1.73028104302916,-1.26768220983154,2.30883985858329,0.908285895216296,-2.12354289596013,3.81618722233973
0.061468998864055,-1.76174236017145,-1.22897070048705,2.20033557173818,1.12042436837577,-2.25742546227751,4.82075172871927
0.111468998864055,-1.79550921820374,-1.17633049860239,2.08564291988864,1.39386469314173,-2.31677305421577,6.18310418846556
0.161468998864055,-1.82980811182162,-1.10618411705001,1.97005428681509,1.74631719025504,-2.29252791090164,8.00120694989678
0.211468998864055,-1.86260329060613,-1.01362188238586,1.85781801257714,2.2037862723598,-2.18273344458331,10.408369041831
0.261427335778881,-1.89115476097708,-0.892690425193922,1.75325396374212,2.79912824978855,-1.98981867510137,13.5661215194347
0.307002210079041,-1.91069737278538,-0.751210401918433,1.66788745423696,3.49853859524462,-1.74619466431839,17.2734397854401
0.349856579973335,-1.92077503752504,-0.584491754398144,1.59890798571421,4.32913506348017,-1.46550379193706,21.6485195977077
0.378568653175515,-1.92178994790856,-0.450818007655928,1.55981728031763,4.99980456133787,-1.25486996340554,25.1508944786863
