x1,x2,det,min_sv,cond,in_safe
-0.928013836742996,0.0458470487978262,1,1,1,1
-0.126107806494018,0.0576788567746436,1,1,1,1
-0.865363905602714,0.275181739162881,1,1,1,1
1.01617577788112,-0.486620859614632,1,1,1,0
-1.08980470690505,0.0481509132987439,1,1,1,0
0.604803022365305,-0.373468458471985,1,1,1,1
0.698067085437553,-0.494791205689969,1,1,1,1
0.811128351799721,-0.279595099646695,1,1,1,1
-0.914241139875997,1.06990843597706,1,1,1,1
-0.220478171982428,0.55737780199048,1,1,1,1
-0.528285113728561,-0.118822016295868,1,1,1,1
0.660150656493477,0.760711747486242,1,1,1,1
-0.150889579580202,0.00313364081834822,1,1,1,1
0.90342470774495,0.114117659857107,1,1,1,1
-0.699936537733725,0.534069536665381,1,1,1,1
-0.519633583651622,-0.500679331487095,1,1,1,1
-0.779814243153623,-0.250031511944599,1,1,1,1
-0.80064917084094,0.557942751240524,1,1,1,1
0.812442856808197,-0.0143637231443074,1,1,1,1
0.175350092204254,0.363394737199899,1,1,1,1
0.109692444039931,0.884114982219495,1,1,1,1
-0.781099443907801,-0.36455964881504,1,1,1,1
0.776668458988166,-0.44974457964504,1,1,1,1
0.268521289267145,0.259822400734422,1,1,1,1
-0.327904762037004,-0.698545769014362,1,1,1,1
0.0291489877075173,-0.6332764441696,1,1,1,1
-0.216022325745728,0.67397587733026,1,1,1,1
-0.932873278280148,-0.860818775700913,1,1,1,1
-0.572184462181952,0.39008663251431,1,1,1,1
-0.828698343362636,-0.671253889544427,1,1,1,1
-0.695402865778683,-0.282062916708982,1,1,1,1
-0.572104443537214,0.0873790562875509,1,1,1,1
-0.182012448014387,-0.547495473662872,1,1,1,1
-0.990760253283367,0.482129537949978,1,1,1,1
0.885975441813618,-0.393438754531397,1,1,1,1
0.978531817387621,-1.01719523593248,1,1,1,1
-0.0200989965702241,0.686094702777551,1,1,1,1
-0.0236441955199584,-1.00031698939468,1,1,1,1
-0.35701729839297,-0.445446142492302,1,1,1,1
0.880118462118856,-0.431381479492877,1,1,1,1
-0.287657081535527,0.0800472485230106,1,1,1,1
-0.855353938353668,-0.83556186570396,1,1,1,1
0.616554550306504,0.649587031595567,1,1,1,1
-0.242574558685242,0.00561166206600694,1,1,1,1
-0.568279170989568,-0.598432659951242,1,1,1,1
-0.211393279706148,0.728820428154857,1,1,1,1
-0.887800044629545,-0.850424607515458,1,1,1,1
-0.809658756266063,1.09851486948966,1,1,1,1
0.972511299706067,0.568265118573124,1,1,1,1
1.00349598850556,0.0406117403470037,1,1,1,0
0.165458909172624,-0.0514255565486403,1,1,1,1
-0.968485005516257,-0.500482047957252,1,1,1,1
-0.583484190580706,1.01895740894636,1,1,1,1
-0.323051143311444,-0.397216988074354,1,1,1,1
0.70662688843551,-0.103504979318871,1,1,1,1
-1.06611243716658,0.0730803505505464,1,1,1,0
-1.00534763635282,0.623436045146692,1,1,1,0
-0.72822193518205,-0.192862453223105,1,1,1,1
0.328054044904195,0.901551235821761,1,1,1,1
0.509789248449075,-0.834567727740953,1,1,1,1
0.325041118899875,0.819426389336844,1,1,1,1
-0.107967845851921,0.333054055423508,1,1,1,1
0.103419563029959,-0.150709481341664,1,1,1,1
-0.448094227662899,-0.798241211148608,1,1,1,1
0.538324175563144,-1.05948152703024,1,1,1,1
-0.684298966928402,-0.295375017070905,1,1,1,1
0.410905953403693,-1.06192045843293,1,1,1,1
-0.696275457378007,-0.0628243854327373,1,1,1,1
-0.28933388772126,-0.810349632899065,1,1,1,1
0.276360833605319,0.758676328690306,1,1,1,1
0.616500357333029,1.0062945055669,1,1,1,1
-0.921523308495273,-0.668513062342465,1,1,1,1
0.944649136131206,0.523031923534494,1,1,1,1
0.606567892938485,-0.97770641729378,1,1,1,1
-0.0290584087130208,0.0318863239697336,1,1,1,1
-0.141111105121978,-0.838673329723326,1,1,1,1
-0.117075751254426,0.313833883007878,1,1,1,1
-0.426031161563574,-0.742149854880132,1,1,1,1
0.0187190418384795,-0.964321367219074,1,1,1,1
0.0236974411786413,0.128707698040822,1,1,1,1
0.698780958308977,-0.782368433767713,1,1,1,1
0.648629117143597,-0.289780040321407,1,1,1,1
0.317499886426122,-0.657378095134223,1,1,1,1
-0.267059358147409,-1.09960346340559,1,1,1,1
0.68547700822145,0.682001422067763,1,1,1,1
0.0722162953588006,0.88675438321788,1,1,1,1
-0.328400372130857,-0.130562536354479,1,1,1,1
0.965803436399751,-0.295164427075749,1,1,1,1
0.827074185284564,-0.29742889417038,1,1,1,1
0.110343954376529,-0.466675456779458,1,1,1,1
0.269445189202701,0.737206173921378,1,1,1,1
0.191498349969117,1.04693690428013,1,1,1,1
-0.642966955987337,-0.628560835605592,1,1,1,1
-0.437258073385121,0.365227431920768,1,1,1,1
-0.0639686332613005,-0.130352557220632,1,1,1,1
-0.592926047534571,-0.191866829570702,1,1,1,1
0.757479343929856,0.762415321366815,1,1,1,1
-0.671518562952492,0.00520195235154874,1,1,1,1
-0.602972081860723,-0.596160458433714,1,1,1,1
-0.724442296274711,0.466493915243935,1,1,1,1
-0.599138544803582,-0.149198951841755,1,1,1,1
-0.141462894971422,-0.184918777586004,1,1,1,1
-0.415574969369092,0.948783056089015,1,1,1,1
0.931435212627136,-0.776335162161926,1,1,1,1
-0.153543739074915,-1.056355961823,1,1,1,1
-0.693404095726901,-0.167161538166185,1,1,1,1
0.890738131095764,0.982964645337631,1,1,1,1
1.05544643238339,0.507694832996564,1,1,1,0
-0.134486059122573,-0.413801085534825,1,1,1,1
-0.855537708430683,-0.758834730419541,1,1,1,1
-0.532257668993453,1.07604772542798,1,1,1,1
-0.200816338552385,0.776376751884606,1,1,1,1
0.208771362818952,0.381914442430074,1,1,1,1
-0.52313415488214,-0.507052898846477,1,1,1,1
0.226254796640583,0.885609787194655,1,1,1,1
0.464674716954103,-0.515446997430428,1,1,1,1
-0.612157185162072,0.778033484099693,1,1,1,1
-0.841681168117227,-0.177916016145506,1,1,1,1
-0.447313078919681,-0.911489178582875,1,1,1,1
-0.398687735763059,0.958007650471447,1,1,1,1
-0.166833128629624,0.711849771603953,1,1,1,1
0.01728822625446,0.951395590460143,1,1,1,1
-0.911865246401903,0.301467498804316,1,1,1,1
-0.522539083663668,1.07033351574327,1,1,1,1
0.662232170093425,0.284353450429587,1,1,1,1
-1.03571538936328,-0.156008120653744,1,1,1,0
0.943479106851698,-0.490561880525002,1,1,1,1
0.506727898281996,0.724526947632601,1,1,1,1
-0.0250602576321259,0.944814109306446,1,1,1,1
0.172755134251566,1.00006623727537,1,1,1,1
-0.577976124502653,-0.732782548026448,1,1,1,1
-0.0905325780041515,-0.70319185379111,1,1,1,1
1.01879478643121,0.984951356217043,1,1,1,0
0.10297258122573,0.290556066843653,1,1,1,1
0.0464988277688032,0.102160045469419,1,1,1,1
-0.590492349241248,0.322533312630619,1,1,1,1
-0.0244249633756328,1.07851741855046,1,1,1,1
0.272932193982117,0.688807577006844,1,1,1,1
0.394098189904645,0.909388887178443,1,1,1,1
-0.229866525529095,0.130068726896192,1,1,1,1
-0.291639373202152,-0.411701822019367,1,1,1,1
1.07356040695559,-0.123295354246657,1,1,1,0
-1.01697449427299,-0.514892266854048,1,1,1,0
0.847369618045446,-0.786025068739885,1,1,1,1
0.909231020806326,0.587513599738597,1,1,1,1
0.651604521887466,0.239818000090664,1,1,1,1
-0.882832986957737,-0.62089878927895,1,1,1,1
-0.523883395484425,-0.0674201435379549,1,1,1,1
-0.362214952081848,0.648293096890174,1,1,1,1
0.395401493030144,0.189360725461866,1,1,1,1
-0.799583097818187,0.909848053751273,1,1,1,1
0.486700496879829,0.554429106319769,1,1,1,1
-0.865123904464069,0.680522729724233,1,1,1,1
0.338266167070831,0.499431843408008,1,1,1,1
-0.0128173393936057,0.759839631244123,1,1,1,1
0.613913791108805,0.254953502019176,1,1,1,1
0.473081572481527,0.24974482345684,1,1,1,1
0.888185233223896,-1.07870235790481,1,1,1,1
0.860029509527736,0.138919176067537,1,1,1,1
-0.364841283977508,0.778969839608656,1,1,1,1
0.437240831136548,-0.105839988062486,1,1,1,1
-0.664818381290956,-0.355727722863961,1,1,1,1
-1.0328099181298,-0.912629296848986,1,1,1,0
0.536963372808417,0.868742469488425,1,1,1,1
4.93582984419927e-05,-0.121646247693019,1,1,1,1
-0.044171289478667,0.865880252317068,1,1,1,1
0.890388923748198,0.0597853719115615,1,1,1,1
0.241706626529629,-0.103385843309155,1,1,1,1
0.2588660570946,-1.0689014561282,1,1,1,1
0.790773072421667,-0.510780403342555,1,1,1,1
0.672076733965308,0.657057694360152,1,1,1,1
0.168787334352307,-0.648189806876371,1,1,1,1
-0.697570567287189,0.314196746652365,1,1,1,1
-0.572149576748822,0.426075773888284,1,1,1,1
0.850326252767423,-0.886439947525855,1,1,1,1
-1.03691686457897,0.526560808280193,1,1,1,0
-0.0222169452731076,1.04743451082674,1,1,1,1
-0.730560279499035,0.56627585215148,1,1,1,1
1.05309742921055,-0.645605042099185,1,1,1,0
0.467927837693611,-0.714973282536946,1,1,1,1
0.00103757314065467,0.903808099910302,1,1,1,1
-0.0636055760077336,-0.506879686631813,1,1,1,1
-0.968838491324794,-0.683251952002727,1,1,1,1
0.400338189127939,-0.142019208137347,1,1,1,1
-1.00665149749837,0.907298654595917,1,1,1,0
-0.942819977878587,-0.681733042088557,1,1,1,1
0.0476296534214242,0.459841145051652,1,1,1,1
-0.887193943282093,0.580016485042276,1,1,1,1
0.699926818491174,-0.501278906575106,1,1,1,1
0.69860360257443,-0.450837380133516,1,1,1,1
0.489367103207053,1.0146860094308,1,1,1,1
-0.770296026548473,-0.630526051283852,1,1,1,1
0.351131556398276,-0.262706100437629,1,1,1,1
0.040908873523184,0.369008921692501,1,1,1,1
1.0405440204805,-0.276851206483361,1,1,1,0
0.327781283967183,0.402887827937109,1,1,1,1
0.660727265775283,1.04570498032413,1,1,1,1
-0.101645040800777,0.371632120813035,1,1,1,1
-0.148738691676384,0.434352278429984,1,1,1,1
0.7156903498845,-0.5554945360307,1,1,1,1
-0.916366407310389,0.819557502312603,1,1,1,1
-0.807023783264244,0.608448326698291,1,1,1,1
-0.718545051138188,-0.791822749926557,1,1,1,1
-0.239936834887782,-0.543879622010324,1,1,1,1
0.729035434245953,0.125575584950718,1,1,1,1
0.667401661525369,0.0216597066928936,1,1,1,1
-0.966963405826234,1.04722900268207,1,1,1,1
-0.221632904650134,0.615809754625688,1,1,1,1
0.059126827118251,-0.565514777802947,1,1,1,1
-0.183041170552269,-0.9049049569857,1,1,1,1
0.345091760142156,0.667581706615226,1,1,1,1
0.281541390218229,0.447027832959797,1,1,1,1
-0.457635024084227,0.936435414649781,1,1,1,1
-0.150367425452815,-0.21453561056929,1,1,1,1
-1.06592832360076,-0.538616807955165,1,1,1,0
1.06494019363414,0.527843904543778,1,1,1,0
-0.732229498187757,-0.207652078106063,1,1,1,1
-0.86632404115694,0.0862994572522358,1,1,1,1
-0.280698571877819,-0.750740610641915,1,1,1,1
-0.664139514405456,1.03314962657945,1,1,1,1
-0.0226871963647475,0.144235818573174,1,1,1,1
-0.353114490540333,-0.8136953593058,1,1,1,1
0.993587022511,0.068202775088291,1,1,1,1
0.92473048764044,-0.577660595084283,1,1,1,1
-0.984110605102256,0.792050568531665,1,1,1,1
0.523287810137392,0.923757252745985,1,1,1,1
-0.507937261923177,0.187084726758399,1,1,1,1
-0.169761646980623,-0.349828978327294,1,1,1,1
0.105315982672658,1.08719480331083,1,1,1,1
0.974021365409256,0.398456200505084,1,1,1,1
-0.180962970503343,-0.706512400329524,1,1,1,1
1.06271542623368,-0.581143267904759,1,1,1,0
-0.436799112833456,0.520072860401106,1,1,1,1
0.442417262982038,0.122002111536179,1,1,1,1
0.365945473485736,-1.01282222415075,1,1,1,1
0.0860782230942847,0.125740790990852,1,1,1,1
0.435832144396678,1.0454960594197,1,1,1,1
0.366361409485691,0.459435078067268,1,1,1,1
-0.708108600319257,1.02609241636121,1,1,1,1
-0.81836832061562,0.8791722915343,1,1,1,1
1.09797686847499,0.176376836354056,1,1,1,0
-0.723533654015849,0.469350873683076,1,1,1,1
-1.02827819483284,0.75611195221446,1,1,1,0
0.134639543961252,0.414231441682337,1,1,1,1
0.840106300993982,-0.74256667380568,1,1,1,1
0.372185669975666,-0.791125295933298,1,1,1,1
-0.681046812204101,-0.339733456352366,1,1,1,1
-0.288383598659431,0.688021251999695,1,1,1,1
-0.0864029380270945,-1.08908569052775,1,1,1,1
1.05960349213565,-0.576985796258013,1,1,1,0
-0.75590910510156,-1.029894717633,1,1,1,1
0.782150172861005,0.38927388205685,1,1,1,1
0.318481981114193,0.773544542930898,1,1,1,1
-0.27220113738657,0.592709451172217,1,1,1,1
-0.679967870480133,0.168183682589306,1,1,1,1
-0.157843415445351,-0.508643529011969,1,1,1,1
-0.0395514657299161,0.915461620381676,1,1,1,1
-0.834654450746243,0.740623416560303,1,1,1,1
0.19691646632913,0.946712385113771,1,1,1,1
-0.602387104544113,0.850078459400504,1,1,1,1
-0.253837926387296,0.582024381552134,1,1,1,1
0.182570042044883,0.23738827462385,1,1,1,1
-0.546026530560912,0.544876378043806,1,1,1,1
-0.461030538590645,-0.443962776641864,1,1,1,1
0.257599945665091,0.486774887219032,1,1,1,1
-0.516381998417935,0.883212470154297,1,1,1,1
0.713627786715437,-1.0030474221496,1,1,1,1
1.06185947938829,-0.346526085259746,1,1,1,0
0.506547342988715,-0.575518544958706,1,1,1,1
-0.343470590947037,-0.944476029981301,1,1,1,1
0.184952533212595,-0.113459651187161,1,1,1,1
-0.862908166463765,-0.944597118923229,1,1,1,1
0.893877931429413,0.888883533765377,1,1,1,1
0.835238193860191,-0.107635272527568,1,1,1,1
0.699073230615412,0.06125592385436,1,1,1,1
-0.526398402077978,1.03706564075568,1,1,1,1
0.207583751461528,0.657087572939212,1,1,1,1
-1.05047229597149,0.0538160724590462,1,1,1,0
-0.164429495528903,-0.396981522522411,1,1,1,1
-0.412018448994646,0.744046126909329,1,1,1,1
-0.74473356251415,-0.965670998035664,1,1,1,1
-0.70671438914479,-0.648413070835306,1,1,1,1
-0.169651483979814,-0.474777470116806,1,1,1,1
-0.892695454446984,0.512599534393796,1,1,1,1
0.216752071264831,0.154810404190293,1,1,1,1
-0.0639666360116651,0.27263585443049,1,1,1,1
0.431088489263537,-0.53521824437686,1,1,1,1
0.439753269842242,-0.726946767745255,1,1,1,1
0.304767668198043,-0.573437349290572,1,1,1,1
-1.02607156065386,-0.899723480727598,1,1,1,0
-0.948626581940287,0.780657080418221,1,1,1,1
-0.396880582602909,0.834812501154393,1,1,1,1
0.0679014175270782,0.421030970461561,1,1,1,1
0.339780557065546,-0.579940776469517,1,1,1,1
-0.203237766509464,0.254724032858039,1,1,1,1
0.703958690120269,-0.414992606475338,1,1,1,1
0.480389675052944,-0.105829480269537,1,1,1,1
1.03102852650841,-0.740441824332118,1,1,1,0
0.0689345944444839,-0.600187517475684,1,1,1,1
-0.384679499994768,-1.00523308499976,1,1,1,1
-0.867615752676152,-0.443967102706533,1,1,1,1
0.244109049241641,-0.0585156580796069,1,1,1,1
0.613364932013004,-0.343845185243938,1,1,1,1
-0.168403578281976,0.72333368960717,1,1,1,1
-0.900188771267633,-0.78597143722911,1,1,1,1
-0.513762720286041,-0.907624399977078,1,1,1,1
-0.761955221299126,0.894050365416629,1,1,1,1
-0.481788334425484,0.888262070017031,1,1,1,1
-0.131812694196214,-0.583963458476204,1,1,1,1
0.0597140318734348,0.0171694353535494,1,1,1,1
-0.0936663954871173,0.111380465137278,1,1,1,1
0.825817516929207,0.304328821330594,1,1,1,1
0.0397146383944291,0.160137774240741,1,1,1,1
0.975969774006453,0.0692327091041776,1,1,1,1
0.302960015758783,0.92202664222212,1,1,1,1
1.00692666765148,-1.06493028531739,1,1,1,0
-0.570444521943647,-0.643867200925393,1,1,1,1
0.387469068500254,0.182064844562242,1,1,1,1
-0.464057942316151,0.530695862490258,1,1,1,1
0.377977963911273,0.0581446666497383,1,1,1,1
0.429309099013822,1.00708754754801,1,1,1,1
-0.950415909365977,1.06909818440971,1,1,1,1
-0.539461655486588,0.656502250891996,1,1,1,1
-0.607111932186719,0.499955850531475,1,1,1,1
0.369231999430176,-0.755949685216982,1,1,1,1
0.75766274435985,0.76779550218485,1,1,1,1
-0.342182695137707,-0.986588569629572,1,1,1,1
0.617143236008987,0.317369355612183,1,1,1,1
0.385730544643399,-0.127859288601538,1,1,1,1
-1.08522630849935,-1.07069853498409,1,1,1,0
0.22477507267995,-0.774314654814947,1,1,1,1
-0.249103372053834,0.259468391965343,1,1,1,1
0.915180737089136,0.954025450211495,1,1,1,1
-1.09746767431596,0.30490024671076,1,1,1,0
-0.0826118496668771,0.923854147011307,1,1,1,1
-0.166432112406175,0.529734887960309,1,1,1,1
-0.0859839947362793,-0.266962202037234,1,1,1,1
0.594351402938941,-0.304887056390504,1,1,1,1
-0.390562024189087,0.938652559292028,1,1,1,1
0.626426448473631,-0.202511801796648,1,1,1,1
-0.0630142618366545,-1.06459481933478,1,1,1,1
-1.02132198680794,-0.906374514081925,1,1,1,0
-0.713076285496232,0.452983217196038,1,1,1,1
0.487867673460425,0.878705994276259,1,1,1,1
-0.0583308154762952,0.725840594366215,1,1,1,1
-0.76401335903589,-0.032922873177387,1,1,1,1
-0.34952586449196,-0.495250798179786,1,1,1,1
0.236256270290364,-0.0778709819186281,1,1,1,1
-0.678160437984045,0.446640242402895,1,1,1,1
0.524539047949272,0.578624660518596,1,1,1,1
-0.565730883700028,1.0814352084923,1,1,1,1
0.918333552508641,0.483563231644186,1,1,1,1
-0.50806450929076,-0.0946553929323795,1,1,1,1
0.584100036567164,0.0305066878528897,1,1,1,1
-0.68494365105872,-0.318534550161703,1,1,1,1
-0.467504019254511,-0.0339313292675143,1,1,1,1
-0.899550379889623,0.464690617785961,1,1,1,1
0.167660637458615,0.699935749881128,1,1,1,1
0.403399135248237,0.522413912476034,1,1,1,1
0.10250485209871,0.98572836786429,1,1,1,1
-0.163396547883387,-0.327682945965398,1,1,1,1
0.31777411914894,0.369325356857604,1,1,1,1
0.324758786379906,0.8539672648454,1,1,1,1
0.393836859005044,0.416517416608516,1,1,1,1
0.298730763130984,0.578101361935758,1,1,1,1
0.979383048840683,0.115105324298368,1,1,1,1
-0.64034317066275,-0.951472969246966,1,1,1,1
0.460419745963199,0.164862278919796,1,1,1,1
-0.580292730613648,-0.661339019708842,1,1,1,1
-0.837328254845928,0.0400264310551823,1,1,1,1
0.236068669508396,0.993188767055297,1,1,1,1
-0.109697066675029,-0.839809499512924,1,1,1,1
-0.0908039139724908,1.03094169943413,1,1,1,1
0.356278454192434,0.793379031232787,1,1,1,1
0.594628132568052,-0.975985591687467,1,1,1,1
-0.329520370429569,0.682391434818215,1,1,1,1
0.356421116390096,-0.496560412752312,1,1,1,1
-0.184451102066448,-1.05999645252981,1,1,1,1
0.75224413592088,-0.32024401458891,1,1,1,1
0.732417001965475,0.291640982634254,1,1,1,1
-0.535829817095876,-0.30370364561158,1,1,1,1
0.249613620988326,0.0291743061711713,1,1,1,1
0.1809481619599,1.09705957187837,1,1,1,1
0.0896265416737014,0.480879859524094,1,1,1,1
0.813870271187616,0.824766827728893,1,1,1,1
-0.517486141753614,-0.161639789796445,1,1,1,1
-0.40023703394167,-0.0779003414298005,1,1,1,1
-0.83772800968078,-0.804930028253913,1,1,1,1
0.967624834758825,-0.898154788845141,1,1,1,1
0.320214124939552,-0.040142702627177,1,1,1,1
-0.0451809051124468,0.946641278194181,1,1,1,1
0.306497314288239,-0.116360284665478,1,1,1,1
0.0983754431588781,-0.416376230057382,1,1,1,1
0.324085256644881,-0.562765245849715,1,1,1,1
0.0965490547992058,0.968563626901183,1,1,1,1
0.486302565275585,-0.346066972550044,1,1,1,1
0.0494896727096248,0.811721039595327,1,1,1,1
1.08615017306587,0.946441712677339,1,1,1,0
-0.618911408720806,-0.357604656969363,1,1,1,1
-0.867243798849498,-0.503432362891934,1,1,1,1
-0.858665578048973,0.0574677654870801,1,1,1,1
-0.960098983854768,0.217246880847596,1,1,1,1
-0.209924009113223,0.142181268486101,1,1,1,1
-0.11357959345371,-0.826880844156961,1,1,1,1
-0.295204410956023,0.147431437489776,1,1,1,1
0.57971020986739,-0.0597714164737453,1,1,1,1
0.281372035151171,-0.506644323536731,1,1,1,1
0.598356848219339,1.06467950743362,1,1,1,1
0.952277854613403,-0.631412870087806,1,1,1,1
1.04002987880663,-0.550104517161515,1,1,1,0
-0.677537631258895,0.992474651299571,1,1,1,1
-0.794476753775858,0.534759215407571,1,1,1,1
0.431785941582589,0.0256438558173169,1,1,1,1
-0.893595941095296,-0.0987547411965732,1,1,1,1
0.0558896884905387,-0.421240377674869,1,1,1,1
0.0667572804642995,0.469213454447661,1,1,1,1
0.794507585065331,0.897863599811433,1,1,1,1
-0.0333226661853758,-0.121851454807579,1,1,1,1
-0.234396005326414,0.603811428190008,1,1,1,1
0.377148507282857,0.149740938886917,1,1,1,1
0.530767475599254,-0.867805252475843,1,1,1,1
0.044115428258851,-0.208065083793497,1,1,1,1
-0.335032123189445,-0.360847573709101,1,1,1,1
-0.770006041570297,-0.529986241680378,1,1,1,1
0.189402547909216,-0.0748321717907869,1,1,1,1
-0.523280300998824,0.16674733330718,1,1,1,1
-1.00220099698788,0.779607595703949,1,1,1,0
0.560853187908594,-1.03690221851139,1,1,1,1
-0.565872212793884,0.515072632379668,1,1,1,1
-0.126714911395725,-0.590847507439954,1,1,1,1
0.413151387264236,0.618000875257627,1,1,1,1
-0.309697937115907,0.392079697629339,1,1,1,1
0.519948163462644,-0.742295216940289,1,1,1,1
-0.231643554386721,-0.549924985743905,1,1,1,1
0.403514907329553,1.0458279985757,1,1,1,1
0.448904346735385,0.598131785543974,1,1,1,1
-0.126928090556584,0.765307682876737,1,1,1,1
