sample_idx,x1,x2,th,v,slack1,slack2
1,-1.44202455739183,1.38580916693807,4.05147334043442,0.446060194880331,0.000613472968574263,0.00061376580245184
2,-1.73979362805888,-0.992803764372189,3.59429756706184,0.525244019505862,0.000613772172109169,0.000613903130445958
3,-0.239390025041595,1.78913335844726,3.19429472110172,0.276487941464554,0.00061349574235231,0.000613729304460679
4,-1.51184706062088,-1.38659438753568,3.57941812031486,0.649702063968191,0.000613562882429959,0.000615240771123934
5,1.63728160831513,0.445816941738591,2.6317389400337,0.564915365601381,0.000613837333370902,0.000613730605229593
6,-0.753155695642356,1.72847312993445,3.78246195120769,0.297161928191672,0.000613676609037544,0.000613681065010396
7,-1.26058217789789,1.68999752470918,3.42046424251083,0.404974584404876,0.000614025611141374,0.000613572674383881
8,1.75799576625676,0.305153440667253,3.81010023751173,0.561400953360775,0.00061369538240985,0.000613733445175634
9,-1.21606855032342,1.70227405162711,2.95525111650053,0.655359864506021,0.00061355953122428,0.000613635612655042
10,1.31495003660772,-1.50134927518693,3.72912391881286,0.544191922306107,0.000615489652330013,0.000613699202597498
11,-0.572986693225643,1.68336753046949,2.6699475173533,0.732032889428498,0.000613821848173449,0.000613822596007879
12,-0.876261961250477,1.47958544824851,3.81727450224676,0.993535155099163,0.000613658544198311,0.000613699064402145
13,-1.74576659885591,-1.29445205397511,3.13482117861909,0.717930922143346,0.000613756638131731,0.000613582534831825
14,0.245108790277985,1.84428126987782,2.31244184217527,0.419294162652386,0.000613966565749134,0.000613755485245618
15,1.08386871981824,-1.40534908898755,3.61144677346091,0.947553140457033,0.000613888288591399,0.000614036518609592
16,0.0909313175279762,-1.65860132768542,2.66859585970491,0.710802961005308,0.000613825633026864,0.00061362233917288
17,0.0342827646588111,1.59221715776285,2.83789762669528,0.886328734119711,0.000614126923733495,0.00061417400278947
18,1.63026589570437,-1.17944143807197,2.23979605862993,0.751575749919484,0.00061354860939842,0.0006137140771359
19,1.71879060937029,0.0975610773103202,3.21061928032863,0.365536636888741,0.000613605504965449,0.000613555571005004
20,1.57023599395991,1.44714248405407,3.26261395992911,0.408850617855392,0.00061359776990383,0.000613702688659316
21,0.157368967662603,1.78446184853453,3.62466595259936,0.756256138794503,0.000613716995694245,0.000613706440681745
22,1.77163881565008,1.19966434149276,4.03627178655856,0.386980136489025,0.000613599921802067,0.000613733766912916
23,1.84978917976844,0.889067727422637,3.22527867155508,0.437097598318109,0.000613745376498164,0.000613714615972151
24,-0.885414143053554,-1.65796587658213,3.57878652619323,0.673212085709269,0.000613593091175891,0.000613902241448646
25,1.63306354386661,-1.16845497941589,2.17012922626493,0.406543749923163,0.000613733140396521,0.000613622753260827
26,-1.42042051163511,-1.27425825964081,2.64545678019255,0.468666005405709,0.000707273184100284,0.000614060479334312
27,-1.031778913954,1.5706868443079,4.05675497809844,0.645201324507421,0.000613647612710351,0.00061370439085485
28,1.74691995494694,0.533912879304589,2.45782399672609,0.382570045639618,0.000657369700890886,0.000613583023756113
29,1.58886303181331,0.216712010063174,3.14696703156719,0.587534331169004,0.00061344781956726,0.000613747848004115
30,1.60167222865332,0.605681553407457,2.92935299526477,0.785711631344383,0.000613662651193949,0.000613696908582317
31,1.58844103981031,1.60007456739242,2.37748671640772,0.275161453034385,0.000711945718077387,0.000613673999337223
32,1.54834569706047,1.49556031025006,4.11153867514644,0.151882823979122,0.000613725153315807,0.000613577706514487
33,0.273234413341886,1.74731895729903,2.34862312502382,0.967625962448962,0.000613857594374213,0.000615509354700779
34,1.89204221900978,0.380311722801019,3.16132631264083,0.217587109441117,0.000613750577601641,0.000613599967367325
35,-0.427609101332958,-1.794296746063,4.18187211167358,0.811458814847396,0.000613721976369714,0.000613609131129025
36,-1.2915572823718,1.2764092706968,2.96174642784509,0.437796917127642,0.000613718065217036,0.000614015176724024
37,1.76183433741166,1.19766351587592,3.82758641791323,0.357205199973283,0.000613562131292684,0.000613790036631505
38,1.81571430801035,0.778785883417707,3.63087346808621,0.282900781977479,0.000613693895716779,0.000613529484217618
39,1.65945756088179,-0.911419451080149,3.70562350388274,0.785618372239927,0.000613862464090244,0.000613648731546011
40,-1.93817353388453,-0.556104412239893,2.96598599802223,0.560147915980676,0.000613838417056608,0.00061373423872793
41,-0.287263406730743,1.66925430184897,2.13459131297518,0.619551126309818,0.00061401785286905,0.000614780415163426
42,1.40454668606743,1.49178334350563,2.11978079344458,0.616176056310016,0.000627495065251868,0.00061374283070905
