sample_idx,x1,x2,th,v,slack1,slack2
1,-1.37592543823025,-1.44291170934645,2.89067494432964,0.891081010254041,0.00803474382407606,0.00807288426487481
2,-1.37602191865519,1.17610075708118,2.9296875814265,0.61459511684349,0.0080385747435881,0.00807738895145528
3,1.87963940864798,-0.753111728817807,3.5984285561575,0.641731087913618,0.0080395649726924,0.00809557198910759
4,-1.44202455739183,1.38580916693807,4.05147334043442,0.446060194880331,0.00803831019683929,0.0080361182397412
5,-0.831421405859127,-1.49004535067207,2.83083193643822,0.538900361759138,0.00807074003760614,0.00803725810289735
6,-1.73979362805888,-0.992803764372189,3.59429756706184,0.525244019505862,0.00803497297498374,0.00805336467009708
7,1.79554214901333,-0.617216025984322,2.66537747432435,0.141083870952145,0.975208823732102,0.00803442236344781
8,1.23358939246584,1.63380224533451,2.34967273932794,0.349132877012175,0.198365167411488,0.0080459991816409
9,-0.239390025041595,1.78913335844726,3.19429472110172,0.276487941464554,0.00818083740802977,0.00803503028982572
10,-1.51184706062088,-1.38659438753568,3.57941812031486,0.649702063968191,0.00803582420670459,0.00805627933529163
11,1.63728160831513,0.445816941738591,2.6317389400337,0.564915365601381,0.00805156219405163,0.00803921629839023
12,-0.753155695642356,1.72847312993445,3.78246195120769,0.297161928191672,0.00803481691218222,0.00803661026280134
13,-1.26058217789789,1.68999752470918,3.42046424251083,0.404974584404876,0.0080341303011212,0.00803368822633485
14,1.87833851105823,0.828954537253594,4.08700960271134,0.822327111621832,0.00803513492932876,0.00808923194541693
15,1.75799576625676,0.305153440667253,3.81010023751173,0.561400953360775,0.00857932079014395,0.00803592660259956
16,1.68749694009247,0.945776942498891,2.53850077658473,0.457313537113473,0.00822042002910635,0.00803626767958431
17,-1.21606855032342,1.70227405162711,2.95525111650053,0.655359864506021,0.00803774100456866,0.00803644108968039
18,1.31495003660772,-1.50134927518693,3.72912391881286,0.544191922306107,0.00804830056354704,0.00803854953258864
19,-0.572986693225643,1.68336753046949,2.6699475173533,0.732032889428498,0.00805555862856658,0.00804449827225479
20,-0.876261961250477,1.47958544824851,3.81727450224676,0.993535155099163,0.00803918550425939,0.00803932803156516
21,-1.43630310010095,0.365101742979717,3.49250834207232,0.347258372967568,0.00804518159426234,0.00818248633084078
22,1.94754774640207,-0.659211033416396,3.04057511615999,0.469918967738991,0.00803430542115582,1.07838455872871
23,0.916028672163949,1.67942246565104,2.29485919870236,0.95955446033649,0.00803897755575809,0.293083189728916
24,-1.74576659885591,-1.29445205397511,3.13482117861909,0.717930922143346,0.00803557914675407,0.00803604815850008
25,0.245108790277985,1.84428126987782,2.31244184217527,0.419294162652386,0.00804823032485779,0.00803447227203645
26,1.08386871981824,-1.40534908898755,3.61144677346091,0.947553140457033,0.00804554194843237,0.00812649492661378
27,0.0909313175279762,-1.65860132768542,2.66859585970491,0.710802961005308,0.00804512125050096,0.00803612662567293
28,0.0342827646588111,1.59221715776285,2.83789762669528,0.886328734119711,0.0080442999274633,0.00806695250379943
29,1.63026589570437,-1.17944143807197,2.23979605862993,0.751575749919484,0.00804959741501829,0.00804930735670807
30,-0.358468307857481,-1.85380132860762,2.23600252444098,0.912207976557257,0.00807212648934435,0.0080420208518796
31,1.71879060937029,0.0975610773103202,3.21061928032863,0.365536636888741,0.00804723930370614,0.00803897533290897
32,1.57023599395991,1.44714248405407,3.26261395992911,0.408850617855392,0.00818408945684066,0.00803497688604721
33,0.157368967662603,1.78446184853453,3.62466595259936,0.756256138794503,0.00803475396968754,0.00806080224882585
34,-1.08825934983223,-1.89845457735862,2.46154872630219,0.705669960154989,4.16227146309312,0.00803624459678889
35,-0.649539314385488,-1.5835656720617,3.76038160447006,0.487886698461967,0.0176643673531634,0.00804687396666819
36,1.77163881565008,1.19966434149276,4.03627178655856,0.386980136489025,0.00803651561118621,0.00803533527982756
37,1.88712833088384,-1.02731123600218,4.03590138952759,0.719564516642923,0.00811175931245296,0.00811177680552458
38,1.84978917976844,0.889067727422637,3.22527867155508,0.437097598318109,0.00803465561266685,0.0080375349238766
39,-0.885414143053554,-1.65796587658213,3.57878652619323,0.673212085709269,0.00804837517907349,0.00804348398212394
40,1.63306354386661,-1.16845497941589,2.17012922626493,0.406543749923163,0.0264379795146657,0.00803826939934093
41,-1.42042051163511,-1.27425825964081,2.64545678019255,0.468666005405709,0.00805292552835908,0.00805431832491242
42,1.9426018164424,-0.314301797630008,2.27795364197567,0.709408575761508,0.00806385618130794,0.624790064861901
43,-1.031778913954,1.5706868443079,4.05675497809844,0.645201324507421,0.00803903368979389,0.00803576811109266
44,-1.83689943378094,1.05442317663904,2.33811231620767,0.127860211827409,0.00915541684929328,0.00809044601020465
45,1.74691995494694,0.533912879304589,2.45782399672609,0.382570045639618,0.00809098263329573,0.00803704720351211
46,-1.54610591503764,1.3397209471972,4.13770832891904,0.844036623767339,0.00803541058326992,0.00806034852251121
47,0.220803246397849,1.657195226242,3.11449519972981,0.406348393829055,0.00810061315361536,0.00803741521125549
48,-1.6275889287764,-0.903779117251176,2.46057626703655,0.59834033682221,0.00804339288766362,0.247882849251046
49,1.58886303181331,0.216712010063174,3.14696703156719,0.587534331169004,0.00803826429056737,0.00804219385975069
50,1.60167222865332,0.605681553407457,2.92935299526477,0.785711631344383,0.00803588936053918,0.00803713418410731
51,1.58844103981031,1.60007456739242,2.37748671640772,0.275161453034385,0.00803807772912127,0.00804900585310837
52,1.54834569706047,1.49556031025006,4.11153867514644,0.151882823979122,0.00808756682092955,0.00803772427510125
53,-1.6634401400198,0.660146698185022,3.00021654056327,0.969775647279767,0.00803527685975645,0.76562930023529
54,-1.35348514362154,-1.2985148855062,2.74746128437415,0.601937943625039,0.00804197374200143,0.008072350019868
55,1.59421675410832,1.65764778369984,3.15445614104197,0.412549335127457,0.00803701663441385,0.00817124081454221
56,-1.96321179353348,-0.46744588700201,2.31569869960691,0.225277031211126,11.1007826009325,0.0911697932206518
57,0.273234413341886,1.74731895729903,2.34862312502382,0.967625962448962,0.00803513382945314,0.00808307612107358
58,-1.62530092868763,0.930288388841001,2.72957308613634,0.918509149843518,0.00803548034184292,0.0144790305774096
59,-0.939190529273098,-1.87526745975486,3.54405442650329,0.580047965888826,0.0080481191867994,0.00804515500178328
60,1.89204221900978,0.380311722801019,3.16132631264083,0.217587109441117,0.00805579750547716,0.00803769236889932
61,-0.427609101332958,-1.794296746063,4.18187211167358,0.811458814847396,0.00803712907413779,0.00804373389262384
62,0.307615538505436,-1.57360698746491,3.1982281631679,0.949637884442858,0.0080557015363502,0.00817500625792762
63,-1.2915572823718,1.2764092706968,2.96174642784509,0.437796917127642,0.00811617704148784,0.00804840254147373
